timesteps	evaders	pursuers
13	[[11, 18], [20, 18], [15, 17], [30, 9], [8, 6], [5, 15], [20, 31], [28, 39], [15, 8], [6, 24], [17, 19], [33, 27], [15, 6], [24, 0], [21, 14], [17, 24], [31, 26], [10, 23], [35, 13], [30, 14], [0, 39], [25, 0], [30, 34], [16, 6], [6, 17], [12, 39], [25, 36], [16, 34], [27, 18], [19, 36], [12, 19], [17, 35], [24, 16], [27, 15], [20, 37], [5, 25], [22, 25], [4, 19], [36, 6], [10, 14]]	[[27, 16], [16, 17], [18, 23], [1, 39], [9, 18], [25, 1], [20, 30], [6, 25], [6, 27], [8, 18], [35, 27], [0, 4], [20, 17], [16, 19], [32, 27], [25, 37], [8, 5], [37, 6], [1, 33], [33, 29], [29, 33], [6, 2], [12, 6], [18, 24], [16, 5], [10, 13], [16, 33], [9, 6], [6, 23], [17, 10], [13, 39], [11, 14], [30, 31], [33, 38], [24, 15], [18, 19], [8, 7], [7, 39], [9, 22], [3, 19], [13, 6], [30, 10], [34, 24], [13, 15], [19, 35], [8, 12], [22, 27], [19, 18], [17, 34], [18, 6], [33, 25], [31, 34], [12, 17], [17, 20], [35, 12], [20, 32], [9, 14], [8, 37], [18, 4], [16, 35], [5, 24], [35, 23], [24, 34], [25, 18], [0, 38], [24, 4], [36, 13], [26, 0], [23, 25], [4, 18], [12, 34], [18, 35], [35, 26], [34, 13], [18, 36], [10, 26], [5, 14], [26, 36], [7, 24], [21, 31], [11, 16], [0, 35], [15, 34], [39, 18], [5, 16], [39, 11], [30, 5], [20, 36], [20, 19], [36, 7], [33, 16], [6, 37], [4, 25], [25, 10], [19, 31], [7, 4], [32, 34], [6, 15], [16, 37], [10, 18], [25, 4], [35, 28], [22, 14], [12, 18], [10, 24], [16, 7], [31, 7], [21, 25], [12, 10], [15, 32], [21, 22], [16, 3], [22, 33], [35, 14], [28, 38], [26, 1], [11, 39], [7, 0], [5, 19], [30, 13], [21, 18], [22, 26], [4, 15], [27, 14], [16, 8], [30, 39], [13, 22], [6, 20], [33, 26], [13, 0], [4, 20], [15, 2], [35, 6], [7, 6], [17, 14], [21, 13], [28, 7], [5, 26], [19, 7], [17, 6], [15, 15], [9, 39], [12, 20], [31, 25], [4, 34], [17, 18], [14, 17], [11, 37], [36, 5], [18, 33], [37, 5], [17, 23], [6, 10], [29, 14], [27, 17], [12, 38], [13, 36], [28, 5], [17, 36], [4, 13]]
14	[[11, 19], [20, 18], [15, 18], [29, 9], [8, 6], [5, 15], [20, 31], [27, 39], [14, 8], [6, 24], [17, 19], [33, 28], [15, 5], [24, 1], [21, 15], [16, 24], [30, 26], [10, 22], [35, 13], [31, 14], [0, 39], [24, 0], [29, 34], [15, 6], [6, 18], [12, 39], [25, 35], [16, 34], [28, 18], [19, 37], [13, 19], [17, 35], [24, 17], [26, 15], [21, 37], [5, 25], [22, 24], [4, 19], [36, 6], [10, 15]]	[[27, 15], [16, 18], [18, 22], [1, 39], [9, 17], [25, 1], [20, 30], [6, 25], [7, 27], [7, 18], [34, 27], [0, 3], [20, 17], [16, 19], [32, 28], [25, 36], [8, 5], [37, 6], [1, 32], [33, 29], [29, 33], [7, 2], [12, 7], [17, 24], [16, 5], [10, 14], [16, 33], [9, 6], [6, 23], [16, 10], [13, 39], [11, 15], [29, 31], [33, 37], [25, 15], [18, 19], [8, 7], [7, 39], [9, 22], [3, 19], [13, 5], [30, 10], [34, 24], [13, 16], [19, 36], [8, 13], [23, 27], [19, 18], [17, 34], [18, 6], [33, 25], [30, 34], [12, 17], [17, 20], [35, 12], [20, 32], [9, 15], [8, 38], [17, 4], [16, 35], [5, 24], [35, 23], [24, 33], [25, 17], [0, 38], [24, 3], [36, 13], [25, 0], [23, 24], [4, 18], [12, 33], [18, 35], [35, 25], [34, 13], [18, 37], [11, 26], [5, 14], [26, 35], [7, 24], [21, 31], [11, 16], [0, 35], [15, 34], [39, 19], [5, 16], [39, 12], [30, 6], [21, 36], [20, 19], [36, 7], [33, 15], [6, 38], [4, 25], [26, 10], [19, 31], [6, 4], [32, 35], [6, 15], [16, 38], [10, 18], [25, 3], [35, 29], [22, 15], [13, 18], [10, 23], [15, 7], [31, 8], [21, 24], [12, 9], [15, 31], [22, 22], [16, 3], [22, 34], [35, 14], [28, 39], [26, 2], [11, 39], [6, 0], [5, 19], [31, 13], [21, 18], [22, 25], [4, 15], [26, 14], [15, 8], [29, 39], [14, 22], [6, 19], [33, 27], [13, 1], [4, 20], [15, 2], [35, 6], [7, 6], [17, 15], [21, 14], [29, 7], [5, 26], [19, 7], [16, 6], [15, 16], [10, 39], [12, 20], [31, 26], [4, 33], [17, 18], [14, 17], [11, 36], [36, 5], [19, 33], [38, 5], [16, 23], [6, 11], [29, 14], [28, 17], [12, 38], [13, 37], [28, 5], [17, 36], [4, 13]]
15	[[10, 19], [20, 18], [14, 18], [28, 9], [8, 6], [5, 15], [20, 31], [26, 39], [14, 9], [6, 24], [17, 19], [34, 28], [14, 5], [23, 1], [21, 16], [15, 24], [30, 27], [11, 22], [35, 13], [30, 14], [0, 39], [24, 1], [29, 35], [15, 5], [6, 17], [12, 39], [25, 34], [16, 34], [28, 19], [19, 38], [14, 19], [17, 35], [24, 16], [26, 16], [20, 37], [5, 25], [22, 23], [4, 19], [36, 6], [10, 16]]	[[27, 16], [15, 18], [17, 22], [1, 39], [10, 17], [25, 1], [20, 30], [6, 25], [7, 26], [7, 17], [34, 27], [0, 2], [20, 17], [16, 19], [32, 28], [25, 36], [8, 5], [37, 6], [1, 31], [34, 29], [29, 33], [6, 2], [13, 7], [16, 24], [16, 5], [10, 14], [16, 33], [9, 6], [6, 23], [16, 9], [13, 39], [11, 15], [28, 31], [32, 37], [24, 15], [18, 19], [8, 7], [7, 39], [9, 22], [3, 19], [13, 5], [29, 10], [34, 24], [13, 16], [20, 36], [8, 14], [23, 26], [19, 18], [17, 34], [18, 5], [33, 25], [30, 35], [12, 17], [17, 20], [35, 12], [20, 32], [9, 16], [9, 38], [17, 4], [16, 35], [5, 24], [35, 23], [25, 33], [25, 16], [0, 38], [23, 3], [36, 13], [24, 0], [23, 23], [4, 18], [11, 33], [18, 35], [35, 26], [34, 13], [19, 37], [11, 25], [5, 14], [26, 34], [7, 24], [21, 31], [11, 16], [0, 35], [15, 34], [39, 20], [5, 16], [39, 13], [30, 6], [21, 37], [20, 19], [36, 7], [32, 15], [5, 38], [4, 25], [27, 10], [19, 31], [6, 5], [31, 35], [6, 15], [17, 38], [10, 18], [25, 4], [35, 28], [22, 16], [13, 18], [11, 23], [15, 7], [31, 9], [21, 23], [13, 9], [16, 31], [22, 22], [16, 3], [23, 34], [35, 14], [27, 39], [26, 2], [11, 39], [7, 0], [5, 19], [30, 13], [21, 18], [22, 24], [4, 15], [26, 14], [15, 9], [29, 38], [14, 21], [6, 18], [33, 28], [13, 2], [4, 20], [14, 2], [35, 6], [7, 6], [18, 15], [21, 15], [28, 7], [5, 26], [19, 7], [15, 6], [15, 16], [10, 39], [11, 20], [30, 26], [5, 33], [17, 18], [14, 17], [12, 36], [36, 5], [19, 34], [37, 5], [15, 23], [6, 12], [29, 14], [28, 18], [12, 38], [13, 36], [27, 5], [17, 36], [4, 13]]
16	[[9, 19], [20, 18], [14, 18], [27, 9], [8, 6], [5, 15], [20, 31], [25, 39], [14, 10], [6, 24], [17, 19], [34, 28], [14, 6], [23, 0], [20, 16], [14, 24], [30, 28], [10, 22], [35, 13], [30, 15], [0, 39], [23, 1], [29, 34], [14, 5], [6, 16], [12, 39], [25, 35], [16, 34], [28, 20], [18, 38], [14, 20], [17, 35], [24, 17], [26, 15], [20, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[27, 15], [15, 18], [16, 22], [1, 39], [10, 17], [24, 1], [20, 30], [6, 25], [8, 26], [7, 16], [34, 27], [1, 2], [20, 17], [16, 19], [32, 29], [25, 36], [8, 5], [37, 6], [1, 30], [34, 29], [29, 33], [7, 2], [13, 6], [15, 24], [15, 5], [10, 14], [16, 33], [9, 6], [6, 23], [16, 8], [13, 39], [11, 15], [28, 30], [32, 36], [25, 15], [18, 19], [8, 7], [8, 39], [9, 22], [3, 19], [13, 5], [29, 10], [34, 24], [13, 16], [20, 37], [8, 14], [23, 25], [19, 18], [17, 34], [18, 5], [32, 25], [29, 35], [12, 17], [17, 20], [35, 12], [20, 32], [9, 15], [8, 38], [17, 4], [16, 35], [5, 24], [35, 23], [25, 33], [25, 16], [0, 38], [22, 3], [36, 13], [24, 0], [23, 23], [4, 18], [10, 33], [18, 35], [35, 26], [34, 13], [19, 37], [12, 25], [5, 14], [26, 35], [7, 24], [21, 31], [11, 16], [0, 35], [15, 34], [39, 21], [5, 16], [39, 14], [29, 6], [21, 38], [20, 19], [36, 7], [31, 15], [5, 39], [4, 25], [27, 10], [19, 31], [6, 6], [31, 34], [6, 15], [17, 38], [10, 19], [25, 5], [35, 28], [21, 16], [13, 18], [11, 22], [14, 7], [30, 9], [21, 23], [14, 9], [16, 30], [22, 22], [15, 3], [24, 34], [35, 14], [26, 39], [26, 2], [11, 39], [8, 0], [5, 19], [30, 13], [21, 18], [22, 24], [4, 15], [26, 14], [15, 10], [28, 38], [14, 21], [6, 17], [33, 28], [13, 3], [4, 20], [14, 3], [35, 6], [7, 6], [19, 15], [20, 15], [27, 7], [5, 26], [18, 7], [15, 6], [15, 16], [10, 39], [12, 20], [29, 26], [6, 33], [17, 18], [14, 17], [12, 35], [36, 5], [19, 34], [37, 4], [14, 23], [6, 13], [29, 15], [28, 19], [12, 38], [14, 36], [27, 4], [17, 36], [4, 13]]
17	[[9, 20], [20, 18], [14, 19], [28, 9], [8, 6], [5, 15], [20, 31], [24, 39], [13, 10], [6, 24], [17, 19], [34, 28], [14, 6], [22, 0], [19, 16], [13, 24], [30, 29], [10, 23], [35, 13], [30, 14], [0, 39], [23, 2], [30, 34], [14, 4], [6, 16], [12, 39], [24, 35], [16, 34], [29, 20], [19, 38], [15, 20], [17, 35], [25, 17], [26, 16], [20, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 16]]	[[27, 16], [15, 19], [16, 21], [1, 39], [10, 17], [23, 1], [20, 30], [6, 25], [9, 26], [7, 16], [34, 27], [1, 1], [20, 17], [16, 19], [32, 30], [24, 36], [8, 5], [37, 6], [1, 29], [34, 29], [30, 33], [6, 2], [13, 6], [15, 24], [15, 5], [10, 14], [16, 33], [9, 6], [6, 23], [16, 7], [13, 39], [11, 15], [29, 30], [31, 36], [25, 15], [18, 19], [8, 7], [7, 39], [9, 21], [3, 19], [14, 5], [28, 10], [33, 24], [13, 16], [20, 38], [8, 14], [24, 25], [19, 18], [17, 34], [19, 5], [32, 26], [29, 35], [12, 17], [17, 20], [35, 12], [20, 32], [9, 16], [7, 38], [16, 4], [16, 35], [5, 24], [35, 23], [25, 33], [25, 16], [0, 38], [22, 2], [36, 13], [23, 0], [23, 23], [4, 18], [10, 32], [18, 35], [35, 26], [34, 13], [19, 37], [12, 24], [5, 14], [25, 35], [7, 24], [21, 31], [11, 16], [0, 34], [15, 34], [39, 22], [5, 16], [39, 15], [29, 7], [21, 39], [20, 19], [36, 7], [31, 14], [4, 39], [4, 25], [27, 9], [19, 31], [6, 7], [31, 34], [6, 15], [17, 39], [9, 19], [25, 4], [35, 28], [21, 16], [13, 19], [10, 22], [14, 7], [29, 9], [21, 23], [13, 9], [17, 30], [22, 22], [15, 4], [24, 34], [35, 14], [25, 39], [25, 2], [11, 39], [9, 0], [5, 19], [30, 13], [21, 18], [22, 24], [4, 15], [26, 14], [15, 10], [27, 38], [15, 21], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [19, 15], [20, 15], [27, 8], [5, 26], [17, 7], [15, 6], [15, 16], [10, 39], [13, 20], [29, 27], [7, 33], [17, 18], [14, 17], [13, 35], [36, 5], [19, 34], [37, 3], [13, 23], [7, 13], [29, 14], [28, 20], [12, 38], [15, 36], [26, 4], [17, 36], [3, 13]]
18	[[8, 20], [20, 18], [14, 20], [28, 8], [8, 6], [5, 15], [20, 31], [23, 39], [13, 11], [6, 24], [17, 19], [34, 28], [14, 6], [21, 0], [19, 17], [13, 25], [30, 30], [9, 23], [35, 13], [30, 15], [0, 39], [23, 3], [30, 35], [14, 4], [6, 16], [12, 39], [23, 35], [16, 34], [30, 20], [18, 38], [16, 20], [17, 35], [24, 17], [26, 15], [19, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[27, 15], [15, 19], [16, 21], [1, 39], [10, 17], [23, 2], [20, 30], [6, 25], [8, 26], [7, 16], [34, 27], [2, 1], [20, 17], [16, 19], [31, 30], [24, 36], [8, 5], [37, 6], [1, 28], [34, 29], [30, 34], [7, 2], [13, 6], [14, 24], [15, 5], [10, 14], [16, 33], [9, 6], [6, 23], [16, 8], [13, 39], [11, 15], [29, 30], [31, 36], [25, 15], [18, 19], [8, 7], [6, 39], [9, 20], [3, 19], [14, 5], [28, 10], [33, 23], [13, 15], [19, 38], [8, 15], [23, 25], [19, 18], [17, 34], [19, 4], [32, 27], [29, 35], [12, 17], [17, 20], [35, 12], [20, 32], [9, 15], [6, 38], [17, 4], [16, 35], [5, 24], [35, 24], [25, 32], [25, 16], [0, 38], [22, 3], [36, 13], [22, 0], [23, 23], [4, 18], [10, 31], [18, 35], [35, 26], [34, 13], [18, 37], [12, 25], [5, 14], [24, 35], [7, 24], [21, 31], [10, 16], [1, 34], [15, 34], [39, 23], [5, 16], [39, 16], [29, 7], [21, 39], [20, 19], [36, 7], [31, 15], [3, 39], [4, 25], [28, 9], [19, 31], [7, 7], [31, 35], [6, 15], [18, 39], [8, 19], [24, 4], [35, 28], [21, 16], [13, 19], [9, 22], [14, 7], [29, 8], [21, 23], [13, 10], [17, 29], [22, 22], [15, 4], [23, 34], [35, 14], [24, 39], [24, 2], [11, 39], [10, 0], [5, 19], [30, 13], [21, 18], [22, 24], [4, 15], [26, 14], [15, 11], [26, 38], [14, 21], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [19, 16], [20, 14], [27, 8], [5, 26], [17, 8], [15, 6], [15, 15], [10, 39], [13, 20], [29, 28], [7, 34], [17, 18], [14, 18], [14, 35], [36, 5], [19, 34], [38, 3], [13, 23], [7, 13], [29, 15], [29, 20], [12, 38], [15, 37], [26, 3], [17, 36], [3, 14]]
19	[[7, 20], [20, 18], [14, 19], [28, 7], [8, 6], [5, 15], [20, 31], [23, 38], [13, 12], [6, 24], [17, 19], [34, 28], [14, 6], [20, 0], [18, 17], [13, 24], [30, 31], [10, 23], [35, 13], [30, 16], [0, 39], [24, 3], [30, 36], [14, 4], [6, 16], [12, 39], [22, 35], [16, 34], [31, 20], [17, 38], [15, 20], [17, 35], [24, 18], [26, 16], [20, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[27, 16], [15, 19], [16, 20], [1, 39], [10, 18], [23, 3], [20, 30], [6, 25], [8, 25], [7, 16], [34, 27], [3, 1], [20, 17], [16, 19], [31, 31], [23, 36], [8, 5], [37, 6], [2, 28], [34, 29], [30, 35], [6, 2], [13, 6], [14, 24], [16, 5], [10, 14], [16, 33], [9, 6], [6, 23], [16, 9], [13, 39], [11, 15], [30, 30], [31, 36], [25, 15], [18, 19], [8, 7], [5, 39], [8, 20], [3, 19], [14, 5], [27, 10], [33, 22], [13, 16], [18, 38], [8, 14], [24, 25], [19, 18], [17, 34], [20, 4], [31, 27], [29, 35], [12, 18], [17, 20], [35, 12], [20, 32], [9, 15], [6, 37], [17, 3], [16, 35], [5, 24], [34, 24], [25, 33], [25, 16], [0, 38], [22, 3], [36, 13], [21, 0], [23, 23], [4, 18], [11, 31], [18, 35], [35, 26], [34, 13], [17, 37], [12, 24], [5, 14], [23, 35], [7, 24], [21, 31], [10, 16], [1, 33], [15, 34], [38, 23], [5, 16], [39, 17], [29, 7], [21, 39], [20, 19], [36, 7], [31, 16], [4, 39], [4, 25], [28, 9], [19, 31], [7, 8], [31, 35], [6, 15], [17, 39], [7, 19], [24, 4], [35, 28], [21, 16], [13, 19], [10, 22], [14, 7], [29, 8], [21, 23], [12, 10], [17, 28], [22, 22], [15, 4], [22, 34], [35, 14], [23, 39], [24, 2], [11, 39], [11, 0], [5, 19], [30, 14], [21, 18], [22, 24], [4, 15], [26, 15], [15, 12], [25, 38], [14, 21], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 16], [20, 15], [27, 7], [5, 26], [17, 9], [15, 6], [15, 14], [10, 39], [14, 20], [29, 28], [8, 34], [17, 18], [14, 18], [14, 36], [36, 5], [19, 34], [37, 3], [13, 23], [7, 12], [30, 15], [30, 20], [12, 38], [15, 38], [25, 3], [17, 36], [3, 14]]
20	[[6, 20], [20, 18], [14, 19], [28, 8], [8, 6], [5, 15], [20, 31], [22, 38], [14, 12], [6, 24], [17, 19], [34, 28], [14, 6], [20, 1], [18, 18], [13, 25], [29, 31], [11, 23], [35, 13], [29, 16], [0, 39], [24, 3], [29, 36], [14, 4], [6, 16], [12, 39], [22, 36], [16, 34], [31, 21], [16, 38], [15, 21], [17, 35], [24, 19], [26, 17], [20, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[28, 16], [15, 19], [15, 20], [1, 39], [10, 19], [23, 3], [20, 30], [6, 25], [9, 25], [7, 16], [34, 27], [3, 2], [20, 17], [16, 19], [30, 31], [23, 36], [8, 5], [37, 6], [3, 28], [34, 29], [30, 35], [7, 2], [13, 6], [13, 24], [17, 5], [10, 14], [16, 33], [9, 6], [6, 23], [16, 10], [13, 39], [11, 15], [29, 30], [31, 36], [24, 15], [18, 19], [8, 7], [5, 38], [7, 20], [3, 19], [14, 5], [27, 10], [33, 21], [13, 15], [17, 38], [7, 14], [24, 24], [19, 18], [17, 34], [21, 4], [31, 28], [29, 35], [12, 18], [17, 20], [35, 12], [20, 32], [9, 15], [5, 37], [17, 2], [16, 35], [5, 24], [34, 23], [24, 33], [25, 17], [0, 38], [22, 2], [36, 13], [20, 0], [23, 23], [4, 18], [11, 30], [18, 35], [35, 25], [34, 13], [16, 37], [12, 24], [5, 14], [23, 35], [7, 24], [21, 31], [10, 16], [2, 33], [15, 34], [38, 24], [5, 16], [39, 18], [29, 7], [21, 38], [20, 19], [36, 7], [31, 16], [3, 39], [4, 25], [28, 9], [19, 31], [6, 8], [31, 34], [6, 15], [16, 39], [6, 19], [24, 4], [35, 28], [21, 16], [13, 19], [10, 23], [14, 7], [29, 8], [21, 23], [12, 11], [16, 28], [22, 22], [15, 4], [22, 35], [35, 14], [23, 38], [24, 2], [11, 39], [12, 0], [5, 19], [29, 14], [21, 18], [22, 24], [4, 15], [26, 16], [15, 12], [24, 38], [14, 21], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [19, 15], [28, 7], [5, 26], [17, 10], [15, 6], [16, 14], [10, 39], [14, 20], [28, 28], [8, 35], [17, 18], [14, 18], [14, 37], [36, 5], [20, 34], [38, 3], [12, 23], [7, 13], [29, 15], [30, 21], [12, 38], [15, 38], [25, 3], [17, 36], [3, 14]]
21	[[6, 21], [20, 18], [14, 19], [27, 8], [8, 6], [5, 15], [20, 31], [22, 37], [13, 12], [6, 24], [17, 19], [34, 28], [14, 6], [21, 1], [18, 18], [13, 26], [29, 32], [11, 22], [35, 13], [30, 16], [0, 39], [24, 3], [29, 37], [14, 4], [6, 16], [12, 39], [21, 36], [16, 34], [31, 20], [16, 38], [15, 22], [17, 35], [25, 19], [26, 18], [20, 37], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[29, 16], [15, 19], [15, 20], [1, 39], [9, 19], [23, 3], [20, 30], [6, 25], [9, 24], [7, 16], [34, 27], [4, 2], [20, 17], [16, 19], [30, 32], [22, 36], [8, 5], [37, 6], [4, 28], [34, 29], [30, 35], [6, 2], [13, 6], [13, 25], [18, 5], [10, 14], [16, 33], [9, 6], [6, 23], [15, 10], [13, 39], [11, 15], [29, 31], [31, 37], [24, 16], [18, 19], [8, 7], [5, 39], [7, 21], [3, 19], [14, 5], [27, 10], [33, 20], [13, 14], [17, 38], [8, 14], [25, 24], [19, 18], [17, 34], [21, 3], [31, 29], [29, 36], [12, 18], [17, 20], [35, 12], [20, 32], [9, 15], [4, 37], [18, 2], [16, 35], [5, 24], [34, 22], [24, 34], [25, 18], [0, 38], [22, 1], [36, 13], [21, 0], [23, 23], [4, 18], [11, 29], [18, 35], [35, 24], [34, 13], [16, 37], [12, 25], [5, 14], [23, 34], [7, 24], [21, 31], [10, 16], [3, 33], [15, 34], [39, 24], [5, 16], [39, 19], [29, 6], [21, 37], [20, 19], [36, 7], [31, 16], [3, 39], [4, 25], [27, 9], [19, 31], [6, 7], [31, 34], [6, 15], [16, 39], [6, 20], [24, 4], [35, 28], [22, 16], [13, 19], [10, 22], [14, 7], [28, 8], [21, 23], [12, 12], [15, 28], [22, 22], [15, 4], [21, 35], [35, 14], [23, 37], [24, 2], [11, 39], [13, 0], [5, 19], [30, 14], [21, 18], [22, 24], [4, 15], [26, 17], [14, 12], [24, 37], [14, 22], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [18, 15], [27, 7], [5, 26], [17, 11], [15, 6], [16, 15], [10, 39], [14, 20], [28, 29], [7, 35], [17, 18], [14, 18], [13, 37], [36, 5], [20, 35], [37, 3], [12, 22], [8, 13], [30, 15], [30, 20], [12, 38], [15, 38], [25, 3], [17, 36], [3, 14]]
22	[[5, 21], [20, 18], [14, 19], [26, 8], [8, 6], [5, 15], [20, 31], [22, 38], [13, 13], [6, 24], [17, 19], [34, 28], [14, 6], [20, 1], [18, 18], [12, 26], [28, 32], [11, 23], [35, 13], [30, 17], [0, 39], [24, 3], [28, 37], [14, 4], [6, 16], [12, 39], [20, 36], [16, 34], [31, 21], [16, 38], [15, 21], [17, 35], [24, 19], [26, 19], [19, 37], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[29, 17], [15, 19], [15, 20], [1, 39], [8, 19], [23, 3], [20, 30], [6, 25], [10, 24], [7, 16], [34, 27], [5, 2], [20, 17], [16, 19], [29, 32], [22, 37], [8, 5], [37, 6], [5, 28], [34, 29], [30, 35], [7, 2], [13, 6], [13, 26], [18, 4], [10, 14], [16, 33], [9, 6], [6, 23], [15, 11], [13, 39], [11, 15], [28, 31], [30, 37], [24, 17], [18, 19], [8, 7], [5, 39], [6, 21], [3, 19], [14, 5], [26, 10], [32, 20], [13, 14], [17, 38], [7, 14], [25, 23], [19, 18], [17, 34], [21, 2], [31, 30], [28, 36], [12, 17], [17, 20], [35, 12], [20, 32], [9, 15], [3, 37], [18, 1], [16, 35], [5, 24], [33, 22], [24, 35], [25, 18], [0, 38], [21, 1], [36, 13], [20, 0], [23, 23], [4, 18], [11, 28], [18, 35], [34, 24], [34, 13], [16, 37], [12, 25], [5, 14], [23, 35], [7, 24], [21, 31], [10, 16], [3, 32], [15, 34], [39, 25], [5, 16], [39, 20], [28, 6], [20, 37], [20, 19], [36, 7], [31, 17], [3, 39], [4, 25], [26, 9], [19, 31], [7, 7], [31, 34], [6, 15], [16, 39], [5, 20], [24, 4], [35, 28], [22, 17], [13, 19], [10, 22], [14, 7], [27, 8], [21, 23], [13, 12], [14, 28], [22, 22], [15, 4], [21, 36], [35, 14], [23, 38], [24, 2], [11, 39], [12, 0], [5, 19], [31, 14], [21, 18], [22, 24], [4, 15], [26, 18], [14, 13], [24, 38], [14, 21], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [18, 14], [26, 7], [5, 26], [16, 11], [15, 6], [15, 15], [10, 39], [14, 20], [27, 29], [7, 34], [17, 18], [14, 18], [12, 37], [36, 5], [20, 35], [38, 3], [12, 23], [9, 13], [30, 15], [30, 21], [12, 38], [15, 38], [25, 3], [17, 36], [3, 14]]
23	[[4, 21], [20, 18], [14, 19], [25, 8], [8, 6], [5, 15], [20, 31], [21, 38], [12, 13], [6, 24], [17, 19], [34, 28], [14, 6], [20, 2], [18, 18], [12, 27], [28, 33], [10, 23], [35, 13], [30, 18], [0, 39], [24, 3], [27, 37], [14, 4], [6, 16], [12, 39], [19, 36], [16, 34], [32, 21], [16, 38], [16, 21], [17, 35], [23, 19], [27, 19], [19, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[30, 17], [15, 19], [16, 20], [1, 39], [7, 19], [23, 3], [20, 30], [6, 25], [10, 24], [7, 16], [34, 27], [6, 2], [20, 17], [16, 19], [29, 33], [21, 37], [8, 5], [37, 6], [6, 28], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [19, 4], [10, 14], [16, 33], [9, 6], [6, 23], [14, 11], [13, 39], [11, 15], [28, 32], [29, 37], [24, 17], [18, 19], [8, 7], [5, 39], [6, 21], [3, 19], [14, 5], [25, 10], [32, 20], [12, 14], [17, 38], [8, 14], [25, 22], [19, 18], [17, 34], [21, 2], [30, 30], [28, 37], [12, 16], [17, 20], [35, 12], [20, 32], [9, 15], [3, 36], [19, 1], [16, 35], [5, 24], [33, 21], [25, 35], [25, 19], [0, 38], [21, 1], [36, 13], [20, 1], [23, 23], [4, 18], [11, 27], [18, 35], [34, 23], [34, 13], [16, 37], [12, 25], [5, 14], [23, 36], [7, 24], [21, 31], [10, 16], [2, 32], [15, 34], [39, 26], [5, 16], [39, 21], [27, 6], [19, 37], [20, 19], [36, 7], [31, 18], [3, 39], [4, 25], [25, 9], [19, 31], [7, 8], [31, 34], [6, 15], [16, 39], [5, 21], [24, 4], [35, 28], [22, 17], [13, 19], [10, 22], [14, 7], [26, 8], [21, 23], [12, 12], [13, 28], [22, 22], [15, 4], [20, 36], [35, 14], [23, 38], [24, 2], [11, 39], [13, 0], [5, 19], [31, 14], [21, 18], [22, 24], [4, 15], [26, 19], [13, 13], [24, 39], [15, 21], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [19, 14], [25, 7], [5, 26], [16, 12], [15, 6], [14, 15], [9, 39], [14, 20], [27, 30], [7, 33], [17, 18], [14, 18], [12, 36], [36, 5], [19, 35], [37, 3], [11, 23], [9, 12], [30, 16], [31, 21], [12, 38], [15, 38], [25, 3], [17, 36], [3, 14]]
