timesteps	evaders	pursuers
734	[[11, 9]]	[[10, 9], [12, 11], [15, 6], [14, 9]]
735	[[10, 10]]	[[9, 8], [11, 11], [14, 7], [13, 9]]
736	[[9, 11]]	[[8, 9], [11, 12], [13, 7], [12, 10]]
737	[[9, 12]]	[[7, 10], [10, 13], [12, 8], [11, 11]]
738	[[8, 13]]	[[7, 11], [9, 14], [11, 9], [11, 12]]
739	[[8, 14]]	[[6, 12], [8, 15], [10, 10], [10, 13]]
740	[[8, 14]]	[[6, 13], [8, 16], [9, 11], [10, 14]]
741	[[7, 15]]	[[6, 14], [8, 16], [8, 12], [10, 14]]
742	[[8, 16]]	[[5, 15], [7, 17], [7, 13], [9, 15]]
743	[[8, 17]]	[[5, 16], [8, 18], [6, 14], [10, 16]]
744	[[9, 18]]	[[6, 17], [8, 19], [7, 15], [10, 17]]
745	[[9, 19]]	[[6, 17], [9, 20], [8, 16], [11, 18]]
746	[[10, 20]]	[[6, 17], [9, 21], [9, 17], [11, 19]]
747	[[11, 21]]	[[7, 18], [9, 22], [9, 18], [12, 20]]
748	[[12, 21]]	[[7, 18], [10, 23], [9, 19], [13, 21]]
749	[[13, 22]]	[[8, 17], [10, 23], [10, 20], [14, 22]]
750	[[13, 22]]	[[9, 18], [11, 24], [11, 21], [15, 23]]
751	[[14, 22]]	[[10, 19], [11, 23], [11, 21], [15, 22]]
752	[[15, 23]]	[[11, 19], [12, 24], [12, 22], [16, 23]]
753	[[16, 22]]	[[12, 20], [13, 25], [13, 23], [17, 23]]
754	[[17, 22]]	[[12, 21], [13, 25], [14, 22], [18, 22]]
755	[[18, 21]]	[[13, 20], [14, 24], [15, 22], [19, 21]]
756	[[19, 21]]	[[13, 20], [14, 24], [16, 21], [20, 21]]
757	[[20, 20]]	[[14, 19], [15, 23], [17, 22], [21, 22]]
758	[[21, 19]]	[[15, 18], [15, 22], [18, 21], [22, 21]]
759	[[21, 18]]	[[16, 17], [16, 21], [19, 20], [23, 20]]
760	[[21, 18]]	[[17, 16], [17, 20], [20, 20], [24, 19]]
761	[[22, 17]]	[[17, 16], [18, 19], [20, 20], [23, 18]]
762	[[22, 16]]	[[18, 15], [19, 18], [21, 19], [24, 17]]
763	[[23, 15]]	[[19, 14], [20, 17], [22, 18], [24, 16]]
764	[[22, 14]]	[[20, 13], [21, 16], [23, 18], [25, 15]]
765	[[22, 13]]	[[21, 12], [21, 16], [23, 17], [24, 14]]
766	[[21, 12]]	[[21, 11], [21, 15], [22, 17], [24, 13]]
767	[[21, 11]]	[[20, 10], [20, 14], [21, 16], [23, 12]]
768	[[20, 10]]	[[21, 9], [20, 13], [22, 15], [23, 11]]
769	[[19, 9]]	[[20, 8], [19, 12], [21, 14], [22, 10]]
770	[[19, 9]]	[[19, 7], [18, 11], [21, 13], [21, 9]]
771	[[18, 9]]	[[19, 7], [17, 10], [20, 12], [21, 9]]
772	[[17, 8]]	[[18, 7], [16, 9], [19, 11], [20, 8]]
773	[[16, 8]]	[[17, 6], [15, 8], [18, 10], [19, 8]]
774	[[15, 7]]	[[17, 6], [14, 8], [17, 10], [18, 8]]
775	[[14, 8]]	[[16, 5], [13, 7], [16, 9], [17, 7]]
776	[[13, 8]]	[[15, 5], [12, 8], [15, 10], [16, 8]]
777	[[12, 9]]	[[14, 6], [11, 8], [14, 10], [16, 8]]
778	[[11, 9]]	[[13, 7], [10, 9], [13, 11], [15, 9]]
779	[[10, 10]]	[[12, 7], [9, 10], [12, 11], [14, 10]]
780	[[10, 10]]	[[12, 8], [8, 10], [12, 11], [14, 10]]
781	[[9, 11]]	[[11, 8], [8, 10], [12, 11], [14, 10]]
782	[[9, 12]]	[[10, 9], [7, 11], [11, 12], [13, 10]]
783	[[8, 13]]	[[10, 10], [6, 12], [11, 13], [12, 11]]
784	[[8, 14]]	[[9, 10], [6, 13], [10, 14], [12, 12]]
785	[[7, 15]]	[[8, 11], [6, 14], [10, 14], [12, 13]]
786	[[8, 16]]	[[7, 12], [5, 15], [11, 15], [11, 13]]
787	[[8, 17]]	[[7, 13], [5, 16], [10, 16], [10, 14]]
788	[[9, 18]]	[[7, 14], [5, 17], [11, 17], [9, 15]]
789	[[9, 19]]	[[7, 15], [5, 18], [11, 18], [10, 16]]
790	[[9, 19]]	[[8, 16], [5, 19], [12, 19], [10, 17]]
791	[[10, 20]]	[[8, 17], [5, 20], [11, 20], [11, 18]]
792	[[10, 21]]	[[8, 18], [5, 21], [11, 21], [11, 18]]
793	[[11, 21]]	[[9, 19], [6, 22], [12, 22], [12, 19]]
794	[[12, 21]]	[[9, 20], [6, 22], [12, 23], [13, 20]]
795	[[13, 22]]	[[10, 19], [7, 22], [13, 24], [14, 20]]
796	[[14, 22]]	[[11, 20], [7, 22], [13, 24], [14, 20]]
797	[[15, 23]]	[[12, 21], [7, 22], [14, 25], [14, 20]]
798	[[16, 22]]	[[13, 22], [8, 23], [14, 25], [15, 21]]
799	[[17, 22]]	[[13, 21], [9, 22], [15, 24], [16, 20]]
800	[[17, 22]]	[[14, 22], [9, 22], [15, 24], [16, 20]]
801	[[18, 21]]	[[14, 22], [9, 22], [15, 24], [16, 20]]
802	[[19, 21]]	[[14, 22], [10, 21], [16, 23], [17, 19]]
803	[[20, 20]]	[[15, 21], [10, 21], [17, 22], [17, 20]]
804	[[21, 19]]	[[15, 20], [11, 22], [17, 22], [18, 20]]
805	[[21, 18]]	[[16, 19], [12, 21], [18, 23], [19, 19]]
806	[[22, 17]]	[[17, 18], [13, 20], [19, 22], [20, 20]]
807	[[22, 16]]	[[18, 17], [14, 19], [19, 22], [21, 19]]
808	[[23, 15]]	[[19, 16], [15, 18], [20, 21], [22, 18]]
809	[[22, 14]]	[[20, 15], [16, 17], [21, 20], [23, 17]]
810	[[22, 14]]	[[20, 14], [17, 16], [21, 19], [23, 16]]
811	[[22, 13]]	[[20, 14], [18, 15], [22, 18], [24, 15]]
812	[[21, 12]]	[[20, 13], [19, 16], [22, 17], [23, 15]]
813	[[21, 11]]	[[19, 12], [19, 15], [21, 16], [23, 14]]
814	[[20, 10]]	[[19, 11], [20, 14], [21, 16], [23, 13]]
815	[[19, 9]]	[[18, 10], [20, 13], [20, 15], [22, 12]]
816	[[18, 9]]	[[17, 9], [19, 12], [19, 14], [21, 11]]
817	[[17, 8]]	[[16, 8], [18, 11], [18, 13], [20, 10]]
818	[[16, 8]]	[[15, 7], [17, 10], [17, 12], [19, 9]]
819	[[15, 7]]	[[15, 6], [17, 10], [17, 12], [18, 8]]
820	[[15, 7]]	[[14, 5], [16, 9], [16, 11], [17, 7]]
821	[[14, 8]]	[[14, 5], [15, 9], [15, 11], [17, 7]]
822	[[13, 8]]	[[13, 6], [14, 10], [16, 10], [16, 7]]
823	[[12, 9]]	[[13, 6], [13, 10], [15, 9], [15, 7]]
824	[[11, 9]]	[[12, 7], [12, 11], [14, 10], [14, 8]]
825	[[10, 10]]	[[11, 7], [11, 11], [13, 10], [13, 8]]
826	[[9, 11]]	[[10, 8], [10, 12], [12, 11], [12, 9]]
827	[[9, 12]]	[[9, 9], [9, 13], [11, 12], [11, 10]]
828	[[8, 13]]	[[8, 10], [9, 14], [11, 12], [10, 10]]
829	[[8, 14]]	[[7, 11], [8, 15], [10, 13], [9, 11]]
830	[[8, 14]]	[[7, 12], [8, 16], [10, 14], [9, 12]]
831	[[7, 15]]	[[6, 13], [8, 16], [10, 14], [8, 12]]
832	[[8, 16]]	[[5, 14], [7, 17], [9, 15], [7, 13]]
833	[[8, 17]]	[[6, 15], [8, 18], [9, 15], [7, 13]]
834	[[9, 18]]	[[6, 16], [8, 19], [9, 15], [7, 14]]
835	[[9, 19]]	[[7, 17], [9, 20], [10, 16], [8, 15]]
836	[[10, 20]]	[[7, 17], [9, 21], [10, 17], [8, 15]]
837	[[11, 21]]	[[8, 18], [10, 22], [11, 16], [9, 16]]
838	[[12, 21]]	[[9, 19], [11, 23], [12, 17], [9, 17]]
839	[[13, 22]]	[[10, 20], [12, 23], [13, 18], [10, 18]]
840	[[13, 22]]	[[11, 21], [13, 24], [14, 19], [11, 19]]
841	[[14, 22]]	[[11, 22], [13, 24], [15, 20], [12, 20]]
842	[[15, 23]]	[[12, 22], [13, 24], [16, 21], [12, 20]]
843	[[16, 22]]	[[12, 22], [14, 25], [17, 22], [12, 20]]
844	[[16, 23]]	[[13, 23], [15, 25], [17, 22], [13, 21]]
845	[[15, 23]]	[[13, 23], [15, 25], [17, 22], [13, 21]]
846	[[14, 22]]	[[13, 23], [15, 25], [17, 22], [13, 21]]
847	[[13, 22]]	[[13, 24], [15, 24], [16, 21], [12, 21]]
848	[[12, 21]]	[[12, 24], [15, 23], [15, 21], [11, 21]]
849	[[11, 21]]	[[11, 23], [14, 23], [14, 20], [11, 20]]
850	[[11, 21]]	[[10, 23], [13, 22], [13, 20], [10, 19]]
851	[[10, 20]]	[[10, 23], [13, 22], [13, 20], [10, 19]]
852	[[9, 19]]	[[9, 22], [12, 22], [12, 20], [10, 18]]
853	[[9, 18]]	[[8, 21], [12, 22], [12, 20], [9, 17]]
854	[[8, 17]]	[[8, 20], [12, 22], [11, 19], [9, 16]]
855	[[8, 16]]	[[7, 19], [11, 21], [10, 18], [8, 15]]
856	[[7, 15]]	[[6, 18], [10, 20], [10, 17], [7, 14]]
857	[[8, 14]]	[[5, 17], [9, 19], [9, 16], [6, 13]]
858	[[8, 13]]	[[6, 16], [8, 18], [10, 15], [7, 12]]
859	[[9, 12]]	[[6, 15], [8, 17], [10, 14], [8, 11]]
860	[[9, 12]]	[[7, 14], [9, 16], [11, 13], [9, 10]]
861	[[9, 11]]	[[7, 14], [9, 15], [11, 12], [9, 10]]
862	[[10, 10]]	[[8, 13], [10, 14], [11, 11], [8, 9]]
863	[[11, 9]]	[[9, 12], [11, 13], [12, 10], [8, 9]]
864	[[12, 9]]	[[10, 11], [11, 13], [13, 9], [8, 8]]
865	[[13, 8]]	[[10, 10], [12, 12], [13, 10], [9, 7]]
866	[[14, 8]]	[[10, 10], [12, 12], [14, 10], [9, 7]]
867	[[15, 7]]	[[11, 9], [12, 11], [14, 10], [9, 7]]
868	[[16, 8]]	[[12, 8], [12, 10], [15, 9], [10, 6]]
869	[[17, 8]]	[[13, 7], [13, 9], [16, 10], [11, 5]]
870	[[17, 8]]	[[13, 7], [13, 9], [16, 10], [11, 5]]
871	[[18, 9]]	[[13, 7], [13, 9], [16, 10], [12, 4]]
872	[[19, 9]]	[[14, 6], [14, 10], [17, 11], [12, 5]]
873	[[20, 10]]	[[15, 7], [15, 9], [17, 10], [13, 6]]
874	[[21, 11]]	[[15, 7], [15, 10], [18, 11], [14, 5]]
875	[[21, 12]]	[[16, 8], [16, 11], [19, 12], [15, 6]]
876	[[22, 13]]	[[17, 9], [17, 12], [19, 13], [16, 7]]
877	[[22, 14]]	[[18, 10], [17, 13], [20, 14], [16, 7]]
878	[[23, 15]]	[[19, 11], [18, 14], [20, 14], [17, 8]]
879	[[22, 16]]	[[20, 12], [18, 14], [21, 15], [18, 9]]
880	[[22, 16]]	[[21, 13], [19, 15], [21, 15], [19, 10]]
881	[[22, 17]]	[[21, 13], [19, 15], [22, 14], [20, 11]]
882	[[21, 18]]	[[22, 12], [20, 16], [23, 15], [20, 12]]
883	[[21, 19]]	[[22, 12], [19, 17], [22, 16], [19, 13]]
884	[[20, 20]]	[[21, 13], [19, 17], [23, 17], [18, 14]]
885	[[19, 21]]	[[22, 14], [19, 18], [22, 18], [19, 15]]
886	[[18, 21]]	[[22, 15], [18, 19], [21, 19], [18, 16]]
887	[[17, 22]]	[[21, 16], [18, 19], [20, 20], [17, 17]]
888	[[16, 22]]	[[21, 17], [17, 20], [19, 21], [16, 18]]
889	[[15, 23]]	[[20, 18], [16, 20], [18, 22], [16, 18]]
890	[[15, 23]]	[[19, 19], [15, 21], [17, 23], [15, 19]]
891	[[14, 22]]	[[18, 20], [14, 21], [17, 23], [16, 20]]
892	[[13, 22]]	[[18, 20], [14, 21], [16, 24], [16, 21]]
893	[[12, 21]]	[[17, 19], [13, 20], [16, 23], [15, 21]]
894	[[11, 21]]	[[17, 20], [12, 19], [15, 23], [14, 21]]
895	[[10, 20]]	[[16, 21], [11, 19], [14, 23], [13, 21]]
896	[[9, 19]]	[[15, 20], [10, 18], [13, 23], [12, 20]]
897	[[9, 18]]	[[14, 19], [9, 17], [12, 22], [11, 19]]
898	[[8, 18]]	[[13, 18], [8, 17], [11, 21], [11, 19]]
899	[[8, 17]]	[[12, 17], [7, 17], [10, 21], [10, 18]]
900	[[8, 17]]	[[11, 16], [6, 17], [9, 20], [10, 18]]
901	[[8, 16]]	[[10, 15], [6, 17], [8, 19], [10, 17]]
902	[[7, 15]]	[[9, 14], [6, 16], [8, 18], [10, 16]]
903	[[8, 14]]	[[8, 13], [5, 16], [7, 17], [9, 16]]
904	[[8, 13]]	[[8, 12], [6, 15], [7, 17], [10, 15]]
905	[[9, 12]]	[[7, 11], [6, 15], [8, 16], [10, 14]]
906	[[9, 11]]	[[8, 10], [7, 14], [9, 16], [11, 13]]
907	[[10, 10]]	[[8, 9], [8, 13], [9, 15], [11, 13]]
908	[[11, 9]]	[[9, 8], [8, 12], [9, 14], [12, 12]]
909	[[12, 9]]	[[9, 8], [9, 11], [10, 13], [12, 12]]
910	[[12, 9]]	[[10, 7], [10, 10], [10, 12], [13, 11]]
911	[[13, 8]]	[[10, 7], [10, 9], [11, 11], [14, 10]]
912	[[14, 8]]	[[11, 6], [11, 8], [12, 10], [15, 9]]
913	[[15, 7]]	[[12, 5], [11, 8], [12, 10], [16, 8]]
914	[[16, 8]]	[[13, 4], [12, 7], [13, 9], [17, 7]]
915	[[17, 8]]	[[14, 5], [12, 7], [14, 10], [18, 8]]
916	[[18, 9]]	[[15, 6], [13, 8], [15, 9], [19, 7]]
917	[[19, 9]]	[[16, 7], [14, 7], [16, 10], [20, 8]]
918	[[20, 10]]	[[17, 8], [15, 8], [17, 11], [21, 9]]
919	[[21, 11]]	[[17, 8], [15, 9], [18, 12], [22, 10]]
920	[[21, 11]]	[[18, 9], [16, 10], [19, 13], [23, 11]]
921	[[21, 12]]	[[19, 10], [17, 11], [19, 12], [23, 11]]
922	[[22, 13]]	[[19, 10], [17, 12], [19, 12], [23, 12]]
923	[[22, 14]]	[[19, 10], [17, 12], [20, 13], [24, 13]]
924	[[23, 15]]	[[20, 11], [18, 13], [20, 13], [24, 14]]
925	[[22, 16]]	[[20, 11], [18, 13], [21, 14], [25, 15]]
926	[[22, 17]]	[[21, 12], [19, 14], [21, 14], [24, 15]]
927	[[21, 18]]	[[21, 12], [19, 14], [21, 14], [24, 16]]
928	[[21, 19]]	[[21, 12], [19, 14], [21, 15], [23, 17]]
929	[[20, 20]]	[[22, 13], [18, 15], [20, 16], [23, 18]]
930	[[20, 20]]	[[22, 14], [18, 16], [20, 16], [23, 19]]
931	[[19, 21]]	[[22, 15], [18, 16], [20, 16], [22, 20]]
932	[[18, 21]]	[[22, 16], [17, 17], [19, 17], [21, 21]]
933	[[17, 22]]	[[21, 17], [17, 18], [19, 18], [20, 22]]
934	[[16, 22]]	[[21, 18], [17, 19], [19, 19], [19, 23]]
935	[[15, 23]]	[[21, 19], [16, 20], [18, 20], [18, 24]]
936	[[14, 22]]	[[20, 20], [15, 21], [17, 21], [17, 24]]
937	[[13, 22]]	[[19, 21], [14, 20], [17, 22], [16, 24]]
938	[[12, 21]]	[[18, 20], [13, 20], [16, 21], [15, 23]]
939	[[11, 21]]	[[17, 19], [12, 19], [15, 21], [14, 23]]
940	[[11, 21]]	[[16, 18], [11, 18], [14, 21], [13, 23]]
941	[[10, 20]]	[[15, 19], [10, 19], [13, 21], [12, 24]]
942	[[9, 20]]	[[14, 18], [10, 19], [12, 20], [11, 23]]
943	[[9, 19]]	[[13, 18], [9, 18], [11, 20], [10, 23]]
944	[[10, 19]]	[[12, 18], [9, 18], [10, 21], [10, 23]]
945	[[11, 20]]	[[13, 19], [9, 17], [10, 21], [10, 23]]
946	[[12, 21]]	[[13, 20], [10, 18], [9, 20], [11, 22]]
947	[[13, 22]]	[[14, 21], [11, 19], [9, 21], [12, 23]]
948	[[14, 22]]	[[15, 22], [12, 20], [10, 22], [13, 24]]
949	[[15, 23]]	[[16, 21], [12, 21], [11, 23], [14, 25]]
950	[[15, 23]]	[[17, 22], [13, 22], [12, 24], [15, 26]]
951	[[16, 22]]	[[17, 23], [14, 21], [13, 23], [15, 25]]
952	[[17, 22]]	[[18, 22], [14, 21], [13, 23], [16, 24]]
953	[[18, 21]]	[[19, 21], [14, 21], [14, 24], [17, 24]]
954	[[19, 21]]	[[19, 20], [15, 20], [15, 23], [17, 24]]
955	[[18, 21]]	[[19, 20], [15, 20], [16, 22], [18, 23]]
956	[[17, 22]]	[[20, 21], [16, 19], [16, 21], [18, 23]]
957	[[16, 22]]	[[19, 20], [16, 19], [15, 22], [17, 24]]
958	[[15, 23]]	[[18, 21], [15, 20], [14, 23], [17, 24]]
959	[[14, 22]]	[[17, 22], [15, 21], [13, 23], [17, 24]]
960	[[14, 22]]	[[17, 22], [14, 20], [12, 22], [16, 25]]
961	[[13, 22]]	[[16, 22], [14, 20], [12, 22], [15, 24]]
962	[[12, 21]]	[[15, 22], [13, 20], [11, 22], [14, 24]]
963	[[11, 21]]	[[14, 22], [12, 19], [10, 21], [14, 24]]
964	[[10, 20]]	[[13, 21], [11, 19], [9, 21], [13, 23]]
965	[[9, 19]]	[[13, 20], [10, 18], [8, 20], [12, 22]]
966	[[9, 18]]	[[12, 20], [9, 17], [7, 19], [12, 22]]
967	[[8, 17]]	[[11, 19], [9, 16], [7, 18], [11, 21]]
968	[[8, 16]]	[[10, 18], [8, 15], [6, 17], [10, 20]]
969	[[7, 15]]	[[10, 17], [8, 14], [6, 16], [9, 19]]
970	[[7, 15]]	[[9, 16], [7, 13], [5, 15], [8, 18]]
971	[[8, 14]]	[[9, 15], [7, 13], [5, 15], [7, 17]]
972	[[8, 13]]	[[10, 14], [8, 12], [5, 14], [8, 16]]
973	[[9, 12]]	[[10, 13], [8, 11], [6, 13], [8, 15]]
974	[[9, 11]]	[[11, 12], [7, 11], [6, 13], [9, 14]]
975	[[10, 10]]	[[11, 11], [7, 11], [6, 13], [10, 13]]
976	[[11, 9]]	[[12, 10], [8, 10], [7, 12], [11, 12]]
977	[[12, 9]]	[[13, 9], [7, 9], [8, 11], [12, 11]]
978	[[12, 8]]	[[13, 8], [8, 8], [9, 10], [12, 11]]
979	[[13, 8]]	[[14, 7], [9, 7], [10, 9], [13, 10]]
980	[[13, 8]]	[[15, 8], [9, 7], [11, 10], [13, 10]]
981	[[14, 8]]	[[15, 8], [10, 6], [11, 10], [13, 10]]
982	[[15, 7]]	[[16, 8], [11, 7], [11, 9], [14, 11]]
983	[[16, 8]]	[[17, 7], [12, 6], [12, 8], [15, 10]]
984	[[17, 8]]	[[18, 8], [12, 6], [13, 8], [15, 10]]
985	[[18, 9]]	[[19, 8], [12, 6], [14, 7], [15, 10]]
986	[[19, 9]]	[[20, 9], [12, 7], [15, 8], [16, 11]]
987	[[19, 10]]	[[20, 9], [13, 8], [16, 9], [16, 11]]
988	[[20, 11]]	[[21, 8], [14, 7], [17, 8], [16, 11]]
989	[[21, 12]]	[[21, 9], [15, 8], [18, 9], [17, 12]]
990	[[21, 12]]	[[22, 10], [16, 9], [19, 10], [18, 13]]
991	[[22, 13]]	[[23, 11], [17, 10], [19, 11], [19, 14]]
992	[[22, 14]]	[[24, 12], [17, 11], [20, 12], [20, 15]]
993	[[23, 15]]	[[25, 13], [18, 12], [20, 13], [21, 16]]
994	[[22, 16]]	[[25, 14], [19, 11], [21, 13], [22, 17]]
995	[[22, 17]]	[[24, 15], [19, 12], [22, 14], [22, 18]]
996	[[21, 18]]	[[24, 16], [20, 13], [21, 15], [22, 19]]
997	[[21, 19]]	[[24, 17], [19, 14], [20, 16], [21, 20]]
998	[[20, 20]]	[[23, 18], [19, 14], [21, 17], [21, 21]]
999	[[19, 21]]	[[22, 19], [19, 15], [20, 18], [20, 22]]
1000	[[19, 21]]	[[22, 20], [18, 16], [19, 19], [19, 23]]
