timesteps	evaders	pursuers
368	[[27, 5]]	[[23, 7], [21, 1], [30, 6], [23, 4]]
369	[[26, 5]]	[[24, 7], [22, 2], [29, 5], [23, 4]]
370	[[26, 5]]	[[24, 7], [23, 1], [28, 4], [24, 5]]
371	[[25, 5]]	[[24, 7], [24, 2], [28, 5], [24, 5]]
372	[[24, 5]]	[[24, 7], [25, 3], [27, 5], [23, 5]]
373	[[23, 5]]	[[24, 7], [24, 3], [26, 5], [22, 5]]
374	[[22, 5]]	[[24, 7], [23, 3], [25, 5], [21, 5]]
375	[[21, 5]]	[[23, 7], [22, 3], [24, 5], [20, 5]]
376	[[20, 5]]	[[22, 7], [21, 3], [23, 5], [19, 5]]
377	[[19, 5]]	[[21, 7], [20, 3], [22, 5], [18, 5]]
378	[[18, 5]]	[[20, 7], [19, 3], [21, 5], [17, 5]]
379	[[17, 5]]	[[19, 7], [18, 3], [20, 5], [16, 5]]
380	[[17, 5]]	[[18, 7], [17, 3], [19, 5], [15, 5]]
381	[[16, 5]]	[[17, 7], [17, 3], [19, 5], [15, 5]]
382	[[15, 5]]	[[16, 7], [16, 3], [18, 5], [14, 5]]
383	[[14, 5]]	[[15, 7], [15, 3], [17, 5], [13, 5]]
384	[[13, 5]]	[[15, 7], [14, 3], [16, 5], [12, 5]]
385	[[12, 5]]	[[14, 7], [13, 3], [15, 4], [11, 5]]
386	[[11, 5]]	[[14, 6], [12, 3], [14, 3], [10, 5]]
387	[[10, 5]]	[[13, 7], [11, 3], [13, 4], [9, 5]]
388	[[9, 5]]	[[12, 6], [10, 3], [12, 4], [8, 6]]
389	[[8, 5]]	[[11, 7], [9, 3], [11, 5], [7, 5]]
390	[[8, 5]]	[[10, 7], [8, 3], [10, 5], [6, 5]]
391	[[7, 5]]	[[9, 7], [8, 3], [10, 5], [6, 5]]
392	[[6, 5]]	[[8, 7], [7, 3], [9, 4], [5, 5]]
393	[[5, 5]]	[[7, 7], [6, 3], [8, 5], [4, 5]]
394	[[4, 5]]	[[6, 7], [5, 3], [7, 5], [3, 6]]
395	[[3, 5]]	[[6, 7], [4, 3], [6, 5], [2, 5]]
396	[[2, 5]]	[[5, 7], [3, 3], [5, 5], [1, 5]]
397	[[1, 5]]	[[4, 7], [2, 3], [4, 5], [1, 6]]
398	[[2, 5]]	[[3, 7], [1, 3], [3, 4], [1, 7]]
399	[[3, 5]]	[[3, 7], [1, 3], [4, 3], [1, 7]]
400	[[3, 5]]	[[3, 7], [1, 3], [4, 3], [1, 6]]
401	[[4, 5]]	[[3, 7], [1, 4], [5, 4], [1, 6]]
402	[[5, 5]]	[[4, 8], [2, 3], [6, 5], [2, 5]]
403	[[5, 6]]	[[5, 7], [3, 2], [6, 5], [2, 5]]
404	[[6, 6]]	[[5, 8], [4, 3], [7, 6], [3, 6]]
405	[[7, 6]]	[[5, 8], [5, 4], [8, 5], [3, 6]]
406	[[8, 6]]	[[5, 8], [5, 5], [9, 6], [3, 6]]
407	[[8, 7]]	[[6, 7], [5, 5], [9, 6], [4, 7]]
408	[[9, 7]]	[[6, 7], [6, 4], [10, 7], [4, 7]]
409	[[10, 7]]	[[7, 8], [7, 5], [11, 7], [5, 6]]
410	[[10, 7]]	[[8, 9], [8, 6], [12, 8], [6, 5]]
411	[[11, 7]]	[[8, 8], [9, 5], [12, 8], [6, 6]]
412	[[12, 7]]	[[9, 9], [9, 4], [13, 7], [7, 6]]
413	[[13, 7]]	[[9, 9], [9, 5], [13, 8], [8, 7]]
414	[[14, 7]]	[[10, 8], [10, 6], [13, 8], [8, 7]]
415	[[15, 7]]	[[10, 8], [10, 6], [14, 9], [8, 7]]
416	[[16, 7]]	[[10, 8], [11, 6], [15, 10], [9, 6]]
417	[[17, 7]]	[[10, 8], [11, 6], [15, 9], [9, 6]]
418	[[18, 7]]	[[11, 9], [12, 7], [15, 9], [10, 5]]
419	[[19, 7]]	[[11, 9], [13, 6], [16, 10], [11, 4]]
420	[[19, 7]]	[[12, 8], [14, 5], [17, 9], [12, 5]]
421	[[20, 7]]	[[13, 9], [14, 5], [17, 8], [12, 5]]
422	[[21, 7]]	[[14, 8], [14, 5], [17, 8], [12, 6]]
423	[[22, 7]]	[[15, 9], [15, 4], [17, 8], [12, 6]]
424	[[23, 7]]	[[16, 10], [15, 4], [18, 9], [13, 6]]
425	[[24, 7]]	[[17, 11], [16, 5], [18, 9], [14, 7]]
426	[[25, 7]]	[[18, 12], [17, 6], [19, 8], [15, 6]]
427	[[26, 7]]	[[19, 11], [17, 6], [20, 9], [15, 6]]
428	[[27, 7]]	[[19, 11], [17, 6], [21, 8], [15, 6]]
429	[[28, 7]]	[[20, 10], [18, 5], [21, 8], [16, 7]]
430	[[28, 7]]	[[20, 10], [18, 5], [22, 7], [16, 7]]
431	[[29, 7]]	[[21, 9], [19, 6], [23, 8], [17, 6]]
432	[[30, 7]]	[[22, 10], [19, 6], [24, 7], [17, 6]]
433	[[30, 8]]	[[23, 9], [20, 7], [24, 7], [18, 5]]
434	[[30, 9]]	[[24, 10], [21, 8], [25, 8], [19, 6]]
435	[[30, 10]]	[[24, 10], [22, 9], [26, 9], [19, 6]]
436	[[30, 11]]	[[25, 11], [23, 10], [27, 10], [20, 7]]
437	[[29, 11]]	[[25, 12], [24, 9], [28, 9], [21, 7]]
438	[[28, 11]]	[[26, 11], [24, 9], [29, 8], [22, 8]]
439	[[27, 11]]	[[26, 11], [24, 9], [30, 9], [23, 7]]
440	[[27, 11]]	[[26, 11], [24, 10], [29, 10], [24, 8]]
441	[[27, 10]]	[[26, 11], [24, 11], [30, 11], [25, 9]]
442	[[26, 10]]	[[27, 12], [24, 11], [29, 10], [25, 9]]
443	[[25, 10]]	[[26, 12], [24, 11], [28, 10], [25, 8]]
444	[[24, 10]]	[[26, 12], [23, 10], [27, 10], [25, 8]]
445	[[23, 10]]	[[25, 12], [22, 10], [26, 10], [24, 8]]
446	[[22, 10]]	[[24, 12], [21, 10], [25, 10], [23, 8]]
447	[[21, 10]]	[[23, 12], [20, 10], [24, 10], [22, 8]]
448	[[20, 10]]	[[22, 12], [19, 10], [23, 10], [21, 8]]
449	[[19, 10]]	[[21, 12], [18, 10], [22, 10], [20, 8]]
450	[[19, 10]]	[[20, 12], [17, 10], [21, 10], [19, 8]]
451	[[18, 10]]	[[19, 12], [17, 10], [21, 10], [19, 8]]
452	[[17, 10]]	[[18, 12], [17, 9], [20, 10], [19, 8]]
453	[[16, 10]]	[[17, 12], [17, 9], [19, 11], [19, 8]]
454	[[15, 10]]	[[16, 12], [16, 8], [18, 10], [19, 8]]
455	[[14, 10]]	[[15, 12], [15, 8], [17, 11], [18, 8]]
456	[[13, 10]]	[[14, 12], [14, 8], [16, 11], [17, 8]]
457	[[12, 10]]	[[13, 12], [13, 7], [15, 11], [16, 8]]
458	[[11, 10]]	[[12, 12], [12, 8], [14, 11], [15, 8]]
459	[[10, 10]]	[[11, 12], [11, 8], [13, 11], [14, 8]]
460	[[10, 10]]	[[10, 12], [10, 8], [12, 11], [13, 8]]
461	[[9, 10]]	[[10, 12], [9, 8], [12, 10], [12, 8]]
462	[[8, 10]]	[[9, 13], [8, 8], [11, 10], [11, 8]]
463	[[7, 10]]	[[8, 12], [7, 8], [10, 10], [10, 8]]
464	[[6, 10]]	[[7, 12], [7, 8], [9, 11], [9, 9]]
465	[[5, 10]]	[[6, 12], [6, 8], [8, 11], [8, 9]]
466	[[4, 10]]	[[5, 12], [5, 7], [7, 11], [7, 9]]
467	[[3, 10]]	[[4, 12], [4, 6], [6, 12], [6, 9]]
468	[[2, 10]]	[[3, 12], [3, 6], [5, 11], [5, 9]]
469	[[1, 10]]	[[2, 12], [2, 6], [4, 11], [4, 8]]
470	[[1, 10]]	[[1, 12], [1, 7], [3, 11], [3, 9]]
471	[[2, 10]]	[[1, 12], [1, 8], [3, 11], [3, 9]]
472	[[3, 10]]	[[1, 12], [1, 8], [3, 12], [3, 8]]
473	[[4, 10]]	[[1, 11], [1, 9], [3, 12], [4, 8]]
474	[[5, 10]]	[[1, 11], [2, 9], [4, 13], [5, 7]]
475	[[6, 10]]	[[1, 11], [2, 9], [5, 12], [5, 7]]
476	[[7, 10]]	[[2, 12], [2, 9], [5, 12], [6, 8]]
477	[[8, 10]]	[[3, 11], [2, 9], [5, 12], [5, 9]]
478	[[9, 10]]	[[3, 11], [3, 8], [6, 11], [6, 9]]
479	[[10, 10]]	[[3, 11], [4, 7], [6, 11], [7, 8]]
480	[[10, 10]]	[[4, 12], [5, 8], [7, 11], [7, 8]]
481	[[11, 10]]	[[5, 13], [5, 9], [8, 12], [8, 9]]
482	[[12, 10]]	[[6, 12], [5, 9], [9, 11], [8, 9]]
483	[[13, 10]]	[[7, 11], [5, 9], [10, 12], [9, 10]]
484	[[14, 10]]	[[8, 12], [5, 9], [11, 11], [10, 9]]
485	[[15, 10]]	[[9, 13], [6, 8], [11, 11], [10, 9]]
486	[[16, 10]]	[[10, 14], [7, 9], [11, 11], [11, 8]]
487	[[17, 10]]	[[11, 13], [8, 8], [11, 11], [12, 9]]
488	[[18, 10]]	[[11, 13], [9, 7], [11, 11], [13, 10]]
489	[[19, 10]]	[[11, 13], [10, 8], [11, 11], [13, 10]]
490	[[19, 10]]	[[11, 13], [11, 9], [10, 10], [14, 10]]
491	[[20, 10]]	[[12, 14], [10, 8], [10, 10], [14, 10]]
492	[[21, 10]]	[[13, 13], [10, 8], [10, 10], [15, 11]]
493	[[22, 10]]	[[14, 14], [10, 8], [10, 10], [15, 11]]
494	[[23, 10]]	[[15, 13], [10, 8], [10, 10], [16, 10]]
495	[[24, 10]]	[[16, 12], [10, 8], [9, 9], [16, 10]]
496	[[25, 10]]	[[16, 12], [11, 9], [9, 9], [17, 9]]
497	[[26, 10]]	[[17, 11], [12, 10], [10, 8], [17, 9]]
498	[[27, 10]]	[[18, 11], [13, 11], [10, 8], [18, 8]]
499	[[28, 10]]	[[19, 10], [13, 11], [11, 9], [18, 8]]
500	[[28, 10]]	[[20, 11], [14, 10], [12, 10], [19, 9]]
501	[[29, 10]]	[[20, 11], [15, 11], [13, 9], [20, 9]]
502	[[30, 10]]	[[21, 12], [16, 11], [14, 8], [20, 9]]
503	[[29, 10]]	[[22, 11], [16, 11], [15, 9], [20, 9]]
504	[[28, 10]]	[[22, 11], [16, 11], [16, 9], [21, 8]]
505	[[27, 10]]	[[22, 11], [17, 12], [17, 8], [22, 9]]
506	[[26, 10]]	[[22, 11], [17, 12], [17, 9], [22, 9]]
507	[[25, 10]]	[[23, 12], [18, 11], [17, 9], [22, 9]]
508	[[24, 10]]	[[24, 12], [18, 11], [18, 8], [23, 8]]
509	[[23, 10]]	[[24, 12], [19, 10], [18, 8], [24, 7]]
510	[[23, 10]]	[[23, 12], [19, 10], [18, 8], [24, 8]]
511	[[22, 10]]	[[23, 12], [20, 11], [19, 9], [25, 9]]
512	[[21, 10]]	[[23, 12], [21, 12], [20, 8], [24, 9]]
513	[[20, 10]]	[[23, 11], [21, 12], [20, 8], [23, 9]]
514	[[19, 10]]	[[23, 11], [20, 12], [19, 8], [22, 8]]
515	[[18, 10]]	[[22, 10], [19, 12], [19, 8], [21, 8]]
516	[[17, 10]]	[[21, 10], [18, 12], [18, 8], [20, 8]]
517	[[16, 10]]	[[20, 10], [17, 12], [17, 8], [19, 8]]
518	[[15, 10]]	[[19, 10], [16, 12], [16, 8], [18, 8]]
519	[[14, 10]]	[[18, 10], [15, 12], [15, 7], [17, 8]]
520	[[14, 10]]	[[17, 11], [14, 12], [14, 8], [16, 8]]
521	[[13, 10]]	[[16, 11], [13, 12], [13, 8], [15, 8]]
522	[[12, 10]]	[[15, 10], [12, 12], [12, 8], [15, 8]]
523	[[11, 10]]	[[14, 10], [12, 12], [12, 8], [14, 8]]
524	[[10, 10]]	[[13, 10], [11, 12], [11, 8], [13, 8]]
525	[[9, 10]]	[[12, 10], [10, 12], [10, 8], [13, 8]]
526	[[8, 10]]	[[11, 10], [9, 12], [9, 7], [12, 8]]
527	[[7, 10]]	[[10, 10], [8, 12], [8, 8], [12, 9]]
528	[[6, 10]]	[[9, 10], [7, 12], [7, 8], [11, 10]]
529	[[5, 10]]	[[9, 10], [6, 12], [6, 8], [11, 10]]
530	[[5, 10]]	[[8, 10], [5, 12], [5, 8], [10, 9]]
531	[[4, 10]]	[[7, 11], [4, 12], [4, 8], [9, 9]]
532	[[3, 10]]	[[6, 11], [4, 12], [3, 8], [8, 8]]
533	[[2, 10]]	[[5, 10], [3, 12], [3, 8], [7, 8]]
534	[[1, 10]]	[[4, 10], [2, 12], [2, 7], [6, 8]]
535	[[1, 11]]	[[3, 10], [2, 12], [1, 8], [5, 8]]
536	[[2, 12]]	[[3, 10], [1, 13], [1, 9], [4, 8]]
537	[[3, 13]]	[[4, 11], [2, 14], [1, 10], [3, 9]]
538	[[4, 14]]	[[5, 12], [3, 15], [1, 11], [3, 10]]
539	[[5, 15]]	[[6, 13], [4, 16], [1, 12], [3, 11]]
540	[[5, 15]]	[[7, 14], [5, 17], [2, 13], [4, 12]]
541	[[6, 16]]	[[7, 15], [5, 17], [3, 14], [5, 13]]
542	[[7, 17]]	[[8, 16], [6, 18], [4, 15], [6, 14]]
543	[[8, 18]]	[[9, 17], [5, 18], [4, 15], [7, 15]]
544	[[9, 19]]	[[10, 18], [6, 19], [5, 16], [8, 16]]
545	[[10, 20]]	[[11, 19], [7, 20], [6, 17], [9, 17]]
546	[[11, 21]]	[[12, 20], [8, 21], [7, 18], [10, 18]]
547	[[12, 22]]	[[13, 21], [9, 22], [8, 19], [11, 19]]
548	[[13, 23]]	[[14, 22], [10, 23], [9, 20], [12, 20]]
549	[[14, 24]]	[[15, 23], [11, 24], [10, 21], [13, 21]]
550	[[14, 24]]	[[16, 24], [12, 25], [11, 22], [14, 22]]
551	[[15, 25]]	[[16, 24], [13, 26], [12, 23], [14, 22]]
552	[[16, 26]]	[[17, 25], [14, 27], [13, 24], [15, 23]]
553	[[17, 27]]	[[18, 26], [15, 28], [14, 25], [16, 24]]
554	[[18, 28]]	[[19, 27], [16, 29], [15, 26], [16, 24]]
555	[[19, 29]]	[[20, 28], [17, 30], [16, 27], [17, 25]]
556	[[20, 30]]	[[21, 29], [17, 30], [17, 28], [18, 26]]
557	[[21, 29]]	[[22, 30], [18, 30], [17, 28], [19, 27]]
558	[[22, 28]]	[[23, 29], [18, 30], [17, 28], [19, 28]]
559	[[23, 27]]	[[24, 28], [18, 30], [17, 28], [20, 27]]
560	[[23, 27]]	[[25, 27], [19, 29], [18, 27], [21, 26]]
561	[[24, 26]]	[[25, 27], [20, 29], [18, 27], [22, 25]]
562	[[25, 25]]	[[26, 26], [21, 28], [19, 26], [23, 24]]
563	[[26, 24]]	[[27, 25], [22, 27], [20, 25], [24, 23]]
564	[[27, 23]]	[[28, 24], [23, 26], [21, 24], [24, 23]]
565	[[28, 22]]	[[29, 23], [24, 25], [22, 23], [25, 22]]
566	[[29, 21]]	[[30, 22], [25, 24], [23, 22], [26, 21]]
567	[[30, 20]]	[[30, 23], [26, 23], [24, 21], [27, 20]]
568	[[30, 19]]	[[30, 22], [27, 22], [25, 20], [28, 19]]
569	[[29, 18]]	[[30, 21], [28, 21], [26, 19], [28, 19]]
570	[[29, 18]]	[[30, 20], [28, 21], [26, 19], [28, 19]]
571	[[28, 17]]	[[30, 20], [28, 21], [26, 19], [27, 18]]
572	[[27, 16]]	[[30, 19], [28, 20], [25, 18], [26, 17]]
573	[[26, 15]]	[[29, 18], [27, 19], [24, 17], [25, 16]]
574	[[25, 14]]	[[28, 17], [26, 18], [23, 16], [24, 15]]
575	[[24, 13]]	[[27, 16], [25, 17], [22, 15], [24, 15]]
576	[[23, 12]]	[[26, 15], [24, 17], [22, 14], [24, 15]]
577	[[22, 11]]	[[26, 15], [23, 17], [21, 13], [24, 14]]
578	[[21, 10]]	[[26, 14], [22, 16], [20, 12], [23, 13]]
579	[[20, 9]]	[[25, 13], [21, 15], [19, 11], [22, 12]]
580	[[20, 9]]	[[24, 12], [20, 14], [18, 10], [21, 11]]
581	[[19, 8]]	[[23, 11], [19, 13], [18, 9], [21, 11]]
582	[[18, 7]]	[[23, 11], [18, 12], [17, 8], [20, 10]]
583	[[17, 6]]	[[22, 10], [18, 11], [16, 7], [19, 9]]
584	[[16, 5]]	[[21, 9], [17, 10], [15, 6], [18, 8]]
585	[[15, 4]]	[[20, 8], [16, 9], [14, 5], [17, 7]]
586	[[14, 3]]	[[19, 7], [15, 8], [13, 4], [16, 6]]
587	[[13, 2]]	[[18, 6], [14, 7], [12, 3], [16, 5]]
588	[[12, 1]]	[[18, 5], [13, 6], [11, 2], [15, 4]]
589	[[11, 2]]	[[17, 4], [12, 5], [10, 1], [14, 3]]
590	[[11, 2]]	[[16, 3], [11, 4], [9, 1], [13, 2]]
591	[[10, 3]]	[[15, 2], [11, 4], [9, 1], [13, 2]]
592	[[9, 4]]	[[15, 2], [10, 5], [9, 1], [13, 3]]
593	[[8, 5]]	[[14, 1], [9, 6], [8, 2], [12, 4]]
594	[[7, 6]]	[[13, 2], [8, 7], [7, 3], [11, 5]]
595	[[6, 7]]	[[12, 2], [7, 8], [6, 4], [10, 5]]
596	[[5, 8]]	[[11, 2], [6, 9], [5, 5], [9, 5]]
597	[[4, 9]]	[[10, 3], [5, 10], [4, 6], [8, 6]]
598	[[3, 10]]	[[9, 4], [4, 11], [3, 7], [7, 7]]
599	[[2, 11]]	[[8, 5], [4, 11], [2, 8], [6, 8]]
600	[[2, 11]]	[[7, 6], [4, 11], [1, 9], [5, 9]]
601	[[1, 12]]	[[6, 7], [4, 11], [1, 9], [4, 9]]
602	[[2, 13]]	[[5, 7], [3, 12], [1, 10], [3, 10]]
603	[[3, 14]]	[[4, 8], [4, 13], [1, 11], [3, 11]]
604	[[4, 15]]	[[3, 9], [5, 14], [1, 12], [4, 12]]
605	[[5, 16]]	[[3, 10], [5, 14], [2, 13], [4, 12]]
606	[[6, 17]]	[[3, 10], [5, 14], [2, 14], [4, 12]]
607	[[7, 18]]	[[2, 11], [6, 15], [3, 15], [5, 13]]
608	[[8, 19]]	[[2, 12], [7, 16], [4, 16], [6, 14]]
609	[[9, 20]]	[[2, 13], [8, 17], [5, 17], [7, 15]]
610	[[9, 20]]	[[3, 14], [9, 18], [6, 18], [8, 16]]
611	[[10, 21]]	[[4, 15], [9, 18], [7, 19], [8, 16]]
612	[[11, 22]]	[[5, 16], [10, 19], [8, 20], [9, 17]]
613	[[12, 23]]	[[6, 17], [11, 20], [8, 20], [10, 18]]
614	[[13, 24]]	[[7, 18], [12, 21], [9, 21], [11, 19]]
615	[[14, 25]]	[[8, 19], [13, 22], [10, 22], [12, 20]]
616	[[15, 26]]	[[9, 20], [14, 23], [11, 23], [13, 21]]
617	[[16, 27]]	[[10, 21], [15, 24], [12, 24], [14, 22]]
618	[[17, 28]]	[[11, 22], [16, 25], [13, 25], [15, 23]]
619	[[18, 29]]	[[12, 23], [17, 26], [14, 26], [16, 24]]
620	[[18, 29]]	[[13, 24], [18, 27], [15, 27], [16, 24]]
621	[[19, 30]]	[[13, 24], [18, 27], [16, 28], [17, 25]]
622	[[20, 29]]	[[14, 25], [19, 28], [17, 29], [17, 26]]
623	[[21, 28]]	[[15, 26], [20, 27], [18, 30], [18, 27]]
624	[[22, 27]]	[[16, 27], [21, 26], [19, 30], [19, 28]]
625	[[23, 26]]	[[17, 26], [22, 25], [19, 30], [20, 27]]
626	[[24, 25]]	[[18, 25], [23, 24], [20, 29], [21, 26]]
627	[[25, 24]]	[[19, 24], [24, 23], [21, 28], [22, 25]]
628	[[26, 23]]	[[20, 23], [25, 22], [22, 27], [23, 24]]
629	[[27, 22]]	[[21, 22], [26, 21], [23, 26], [24, 23]]
630	[[27, 22]]	[[22, 21], [27, 20], [24, 25], [25, 22]]
631	[[28, 21]]	[[23, 20], [27, 20], [25, 24], [25, 22]]
632	[[29, 20]]	[[24, 19], [28, 19], [25, 24], [25, 21]]
633	[[30, 19]]	[[25, 18], [29, 18], [26, 23], [26, 20]]
634	[[29, 19]]	[[25, 18], [28, 18], [27, 22], [26, 20]]
635	[[28, 19]]	[[25, 18], [29, 17], [28, 21], [27, 19]]
636	[[27, 19]]	[[26, 17], [30, 18], [28, 21], [26, 19]]
637	[[26, 19]]	[[27, 17], [29, 19], [27, 21], [25, 19]]
638	[[25, 19]]	[[26, 17], [28, 19], [26, 21], [24, 19]]
639	[[24, 19]]	[[25, 17], [27, 19], [25, 21], [23, 19]]
640	[[24, 19]]	[[24, 17], [26, 19], [24, 21], [22, 19]]
641	[[23, 19]]	[[24, 17], [26, 19], [24, 21], [22, 19]]
642	[[22, 19]]	[[23, 17], [25, 18], [23, 21], [21, 19]]
643	[[21, 19]]	[[22, 17], [24, 19], [22, 21], [20, 19]]
644	[[20, 19]]	[[21, 17], [23, 19], [21, 21], [19, 19]]
645	[[19, 19]]	[[20, 17], [22, 19], [20, 21], [18, 19]]
646	[[18, 19]]	[[19, 17], [21, 19], [19, 21], [17, 19]]
647	[[17, 19]]	[[18, 17], [20, 19], [18, 21], [16, 19]]
648	[[16, 19]]	[[17, 17], [19, 19], [17, 22], [15, 19]]
649	[[15, 19]]	[[16, 17], [18, 19], [16, 21], [14, 19]]
650	[[15, 19]]	[[15, 17], [17, 18], [15, 21], [13, 19]]
651	[[14, 19]]	[[15, 17], [17, 19], [15, 21], [13, 19]]
652	[[13, 19]]	[[14, 17], [16, 19], [14, 21], [12, 19]]
653	[[12, 19]]	[[13, 17], [15, 19], [13, 21], [11, 19]]
654	[[11, 19]]	[[12, 17], [14, 19], [12, 22], [10, 19]]
655	[[10, 19]]	[[11, 17], [13, 19], [11, 21], [9, 19]]
656	[[9, 19]]	[[10, 17], [12, 19], [10, 21], [8, 19]]
657	[[8, 19]]	[[9, 17], [11, 19], [9, 21], [7, 19]]
658	[[7, 19]]	[[8, 17], [10, 19], [8, 21], [6, 19]]
659	[[6, 19]]	[[7, 17], [9, 19], [7, 21], [5, 19]]
660	[[6, 19]]	[[6, 17], [8, 19], [6, 21], [4, 18]]
661	[[5, 19]]	[[6, 17], [8, 19], [6, 21], [4, 19]]
662	[[4, 19]]	[[5, 17], [7, 19], [5, 21], [3, 19]]
663	[[3, 19]]	[[4, 17], [6, 19], [4, 21], [2, 19]]
664	[[2, 19]]	[[3, 17], [5, 19], [3, 21], [1, 20]]
665	[[1, 19]]	[[2, 17], [4, 19], [3, 21], [1, 21]]
666	[[2, 19]]	[[1, 17], [3, 18], [3, 20], [1, 21]]
667	[[3, 19]]	[[1, 17], [4, 17], [3, 21], [1, 21]]
668	[[4, 19]]	[[1, 18], [5, 18], [3, 21], [1, 20]]
669	[[5, 19]]	[[2, 17], [6, 19], [3, 21], [2, 19]]
670	[[5, 19]]	[[2, 17], [6, 18], [4, 22], [2, 19]]
671	[[6, 19]]	[[3, 17], [7, 19], [5, 21], [2, 19]]
672	[[7, 19]]	[[4, 18], [7, 18], [6, 21], [3, 20]]
673	[[8, 19]]	[[4, 18], [7, 18], [6, 21], [3, 20]]
674	[[9, 19]]	[[5, 19], [8, 17], [6, 21], [3, 19]]
675	[[10, 19]]	[[6, 18], [8, 17], [7, 20], [4, 20]]
676	[[11, 19]]	[[6, 18], [8, 17], [8, 21], [4, 20]]
677	[[12, 19]]	[[7, 19], [9, 18], [9, 20], [5, 21]]
678	[[13, 19]]	[[7, 18], [9, 18], [10, 21], [6, 20]]
679	[[14, 19]]	[[7, 18], [10, 19], [10, 21], [7, 21]]
680	[[14, 19]]	[[8, 17], [11, 18], [11, 21], [8, 20]]
681	[[15, 19]]	[[9, 18], [12, 19], [12, 22], [8, 20]]
682	[[16, 19]]	[[10, 17], [13, 18], [13, 21], [8, 20]]
683	[[17, 19]]	[[11, 18], [14, 17], [14, 20], [8, 20]]
684	[[18, 19]]	[[11, 18], [14, 17], [15, 21], [8, 20]]
685	[[19, 19]]	[[11, 18], [15, 18], [16, 20], [9, 21]]
686	[[20, 19]]	[[11, 18], [16, 17], [17, 21], [10, 20]]
687	[[21, 19]]	[[11, 18], [17, 18], [18, 20], [10, 20]]
688	[[22, 19]]	[[12, 19], [17, 18], [19, 21], [10, 19]]
689	[[23, 19]]	[[12, 19], [17, 18], [20, 20], [10, 19]]
690	[[23, 19]]	[[13, 18], [17, 18], [20, 20], [11, 20]]
691	[[24, 19]]	[[14, 19], [18, 17], [21, 19], [12, 21]]
692	[[25, 19]]	[[15, 20], [19, 18], [22, 18], [13, 22]]
693	[[26, 19]]	[[16, 19], [20, 19], [23, 17], [14, 23]]
694	[[27, 19]]	[[16, 19], [21, 18], [24, 18], [15, 22]]
695	[[28, 19]]	[[16, 19], [22, 19], [25, 17], [16, 21]]
696	[[29, 19]]	[[17, 18], [23, 20], [26, 18], [17, 22]]
697	[[30, 19]]	[[18, 19], [23, 20], [27, 19], [18, 23]]
698	[[30, 18]]	[[19, 18], [24, 19], [28, 19], [19, 22]]
699	[[30, 17]]	[[20, 17], [25, 18], [28, 18], [20, 21]]
700	[[30, 17]]	[[21, 16], [26, 17], [28, 17], [21, 20]]
701	[[30, 16]]	[[22, 15], [26, 17], [28, 17], [22, 21]]
702	[[29, 16]]	[[23, 14], [26, 17], [29, 18], [23, 20]]
703	[[28, 16]]	[[24, 15], [27, 16], [29, 18], [23, 20]]
704	[[28, 15]]	[[25, 14], [27, 16], [30, 17], [24, 19]]
705	[[27, 15]]	[[26, 13], [28, 17], [30, 16], [25, 18]]
706	[[26, 15]]	[[27, 13], [27, 17], [29, 15], [25, 17]]
707	[[25, 15]]	[[26, 13], [27, 17], [28, 14], [25, 17]]
708	[[24, 15]]	[[25, 12], [27, 16], [27, 14], [24, 17]]
709	[[23, 15]]	[[24, 13], [26, 16], [26, 14], [23, 17]]
710	[[23, 15]]	[[23, 13], [25, 16], [25, 14], [23, 17]]
711	[[22, 15]]	[[23, 13], [25, 16], [25, 14], [23, 17]]
712	[[21, 15]]	[[22, 13], [25, 16], [24, 14], [22, 17]]
713	[[20, 15]]	[[21, 13], [24, 16], [23, 14], [21, 18]]
714	[[19, 15]]	[[20, 13], [23, 16], [22, 14], [20, 19]]
715	[[18, 15]]	[[19, 13], [22, 16], [21, 14], [19, 20]]
716	[[17, 15]]	[[18, 13], [21, 17], [20, 15], [18, 21]]
717	[[16, 15]]	[[17, 13], [20, 17], [19, 14], [17, 21]]
718	[[15, 15]]	[[16, 13], [19, 16], [18, 14], [16, 20]]
719	[[14, 15]]	[[15, 13], [18, 16], [17, 14], [15, 21]]
720	[[14, 15]]	[[14, 13], [17, 16], [16, 14], [14, 21]]
721	[[13, 15]]	[[13, 13], [16, 17], [15, 13], [13, 21]]
722	[[12, 15]]	[[12, 13], [15, 17], [14, 13], [12, 20]]
723	[[11, 15]]	[[11, 13], [14, 16], [14, 14], [11, 19]]
724	[[10, 15]]	[[11, 13], [13, 16], [13, 14], [10, 18]]
725	[[9, 15]]	[[10, 13], [12, 16], [12, 14], [9, 17]]
726	[[8, 15]]	[[9, 13], [11, 16], [11, 14], [9, 17]]
727	[[7, 15]]	[[8, 13], [11, 16], [10, 14], [8, 18]]
728	[[6, 15]]	[[7, 13], [10, 16], [9, 14], [7, 17]]
729	[[5, 15]]	[[6, 13], [9, 16], [8, 14], [6, 17]]
730	[[5, 15]]	[[5, 13], [8, 16], [7, 14], [5, 17]]
731	[[4, 15]]	[[5, 13], [7, 16], [7, 14], [4, 17]]
732	[[3, 15]]	[[4, 13], [6, 16], [6, 14], [4, 17]]
733	[[2, 15]]	[[3, 13], [6, 16], [5, 14], [3, 17]]
734	[[1, 15]]	[[2, 13], [5, 16], [4, 14], [2, 18]]
735	[[2, 15]]	[[1, 13], [4, 16], [3, 14], [1, 17]]
