timesteps	evaders	pursuers	evader_capture_status
150	[[7, 13], [10, 12], [28, 2], [16, 2], [12, 2], [5, 1], [0, 3], [10, 1], [16, 12], [9, 5], [33, 37], [23, 9], [6, 5], [22, 28], [0, 9], [7, 10], [34, 8], [24, 25], [24, 0], [29, 34], [18, 13], [17, 7], [30, 18], [33, 29], [2, 16], [4, 26], [33, 3], [12, 7], [25, 3], [22, 15]]	[[5, 5], [27, 11], [13, 17], [17, 38], [19, 5], [24, 18], [8, 37], [24, 23]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
151	[[7, 14], [10, 11], [28, 1], [17, 2], [13, 2], [5, 0], [0, 2], [10, 2], [16, 11], [10, 5], [33, 38], [24, 9], [7, 5], [21, 28], [0, 10], [6, 10], [33, 8], [24, 26], [25, 0], [28, 34], [17, 13], [16, 7], [30, 17], [34, 29], [2, 15], [3, 26], [32, 3], [11, 7], [24, 3], [21, 15]]	[[5, 6], [26, 11], [13, 16], [16, 38], [19, 5], [24, 17], [8, 36], [24, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
152	[[7, 15], [10, 12], [29, 1], [17, 1], [14, 2], [6, 0], [0, 3], [10, 1], [15, 11], [11, 5], [33, 37], [24, 8], [8, 5], [21, 28], [0, 11], [6, 11], [32, 8], [24, 27], [25, 1], [28, 35], [17, 14], [16, 8], [31, 17], [33, 29], [3, 15], [2, 26], [32, 4], [11, 8], [25, 3], [20, 15]]	[[4, 6], [25, 11], [13, 15], [17, 38], [20, 5], [24, 18], [8, 35], [24, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
153	[[7, 16], [9, 12], [30, 1], [17, 2], [13, 2], [6, 1], [0, 2], [11, 1], [16, 11], [11, 6], [33, 36], [24, 7], [8, 4], [21, 29], [1, 11], [7, 11], [31, 8], [24, 28], [25, 0], [28, 34], [17, 13], [17, 8], [31, 17], [34, 29], [2, 15], [2, 25], [33, 4], [10, 8], [24, 3], [20, 14]]	[[5, 6], [25, 11], [13, 14], [18, 38], [20, 5], [24, 17], [8, 34], [24, 26]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
154	[[6, 16], [10, 12], [30, 2], [17, 1], [14, 2], [7, 1], [0, 3], [10, 1], [15, 11], [11, 7], [33, 35], [25, 7], [8, 3], [21, 30], [1, 10], [6, 11], [30, 8], [25, 28], [26, 0], [27, 34], [18, 13], [16, 8], [30, 17], [33, 29], [3, 15], [2, 24], [34, 4], [11, 8], [25, 3], [19, 14]]	[[5, 7], [25, 10], [13, 13], [19, 38], [21, 5], [24, 16], [8, 34], [25, 26]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
155	[[5, 16], [10, 13], [29, 2], [17, 2], [14, 3], [6, 1], [0, 2], [10, 2], [16, 11], [11, 6], [33, 34], [26, 7], [8, 4], [20, 30], [2, 10], [5, 11], [30, 7], [25, 29], [27, 0], [26, 34], [18, 12], [16, 7], [30, 16], [34, 29], [2, 15], [1, 24], [35, 4], [10, 8], [25, 2], [19, 15]]	[[4, 7], [25, 9], [13, 13], [19, 39], [22, 5], [25, 16], [9, 34], [24, 26]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
156	[[5, 17], [9, 13], [29, 3], [17, 3], [14, 2], [6, 2], [0, 1], [10, 1], [16, 10], [11, 7], [32, 34], [27, 7], [8, 3], [20, 31], [1, 10], [6, 11], [30, 6], [25, 28], [27, 1], [26, 33], [19, 12], [16, 6], [31, 16], [34, 28], [1, 15], [2, 24], [35, 3], [11, 8], [24, 2], [19, 16]]	[[3, 7], [25, 8], [13, 14], [19, 38], [22, 4], [24, 16], [9, 33], [24, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
157	[[4, 17], [8, 13], [30, 3], [17, 2], [14, 3], [6, 1], [0, 2], [10, 2], [15, 10], [11, 6], [33, 34], [27, 6], [9, 3], [20, 32], [0, 10], [6, 10], [31, 6], [26, 28], [27, 2], [27, 33], [18, 12], [17, 6], [30, 16], [34, 27], [2, 15], [2, 23], [35, 4], [11, 9], [25, 2], [18, 16]]	[[3, 7], [26, 8], [13, 15], [19, 39], [21, 4], [23, 16], [9, 33], [24, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
158	[[3, 17], [7, 13], [30, 2], [17, 1], [13, 3], [6, 2], [0, 1], [10, 1], [15, 9], [12, 6], [33, 33], [27, 7], [9, 4], [20, 31], [0, 11], [7, 10], [32, 6], [27, 28], [28, 2], [28, 33], [18, 11], [16, 6], [30, 15], [34, 26], [1, 15], [2, 22], [35, 5], [12, 9], [24, 2], [17, 16]]	[[3, 8], [26, 7], [13, 14], [18, 39], [22, 4], [22, 16], [8, 33], [25, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
159	[[3, 18], [8, 13], [31, 2], [16, 1], [13, 2], [5, 2], [0, 2], [10, 0], [16, 9], [12, 5], [33, 34], [28, 7], [8, 4], [20, 32], [0, 10], [7, 11], [32, 7], [27, 29], [29, 2], [27, 33], [18, 10], [17, 6], [30, 14], [35, 26], [0, 15], [2, 21], [34, 5], [11, 9], [24, 1], [17, 17]]	[[3, 8], [26, 6], [14, 14], [17, 39], [22, 5], [21, 16], [7, 33], [26, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
160	[[2, 18], [8, 14], [32, 2], [17, 1], [14, 2], [5, 1], [1, 2], [11, 0], [16, 10], [13, 5], [33, 35], [28, 8], [8, 5], [19, 32], [0, 9], [8, 11], [31, 7], [28, 29], [28, 2], [28, 33], [18, 11], [17, 5], [29, 14], [34, 26], [0, 14], [1, 21], [34, 4], [11, 8], [23, 1], [16, 17]]	[[4, 8], [25, 6], [14, 14], [17, 38], [21, 5], [21, 16], [8, 33], [25, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
161	[[2, 17], [7, 14], [31, 2], [18, 1], [14, 3], [4, 1], [0, 2], [11, 1], [17, 10], [13, 6], [32, 35], [28, 9], [8, 4], [19, 32], [0, 8], [9, 11], [31, 8], [28, 30], [29, 2], [28, 32], [18, 10], [17, 4], [28, 14], [35, 26], [0, 13], [1, 20], [35, 4], [11, 9], [22, 1], [17, 17]]	[[4, 9], [26, 6], [13, 14], [17, 39], [21, 6], [21, 16], [9, 33], [25, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
162	[[1, 17], [7, 15], [32, 2], [18, 0], [14, 4], [3, 1], [0, 3], [10, 1], [16, 10], [14, 6], [31, 35], [27, 9], [9, 4], [18, 32], [0, 7], [9, 10], [32, 8], [28, 29], [28, 2], [28, 33], [19, 10], [17, 5], [28, 15], [34, 26], [0, 14], [1, 21], [35, 3], [10, 9], [22, 0], [17, 17]]	[[3, 9], [26, 7], [12, 14], [16, 39], [20, 6], [21, 16], [9, 33], [25, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
163	[[2, 17], [7, 14], [31, 2], [18, 1], [14, 3], [3, 2], [0, 2], [10, 2], [15, 10], [13, 6], [30, 35], [27, 10], [9, 3], [19, 32], [0, 6], [8, 10], [33, 8], [29, 29], [27, 2], [27, 33], [19, 11], [17, 4], [27, 15], [33, 26], [0, 13], [1, 22], [34, 3], [11, 9], [22, 1], [17, 18]]	[[3, 9], [26, 7], [13, 14], [16, 38], [20, 5], [21, 17], [10, 33], [25, 29]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
164	[[2, 16], [7, 15], [30, 2], [17, 1], [14, 2], [4, 2], [0, 1], [11, 2], [16, 10], [13, 5], [30, 34], [27, 11], [8, 3], [19, 31], [0, 5], [8, 9], [32, 8], [30, 29], [27, 1], [28, 33], [20, 11], [16, 4], [26, 15], [32, 26], [0, 14], [1, 21], [35, 3], [11, 8], [22, 0], [16, 18]]	[[3, 10], [27, 7], [13, 13], [16, 39], [19, 5], [20, 17], [11, 33], [25, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
165	[[2, 15], [8, 15], [31, 2], [18, 1], [14, 1], [3, 2], [0, 0], [12, 2], [15, 10], [13, 6], [31, 34], [27, 12], [8, 2], [19, 30], [0, 4], [8, 10], [33, 8], [31, 29], [27, 2], [27, 33], [20, 12], [16, 5], [25, 15], [31, 26], [0, 13], [2, 21], [35, 2], [12, 8], [23, 0], [16, 19]]	[[3, 10], [28, 7], [14, 13], [15, 39], [19, 4], [20, 17], [12, 33], [25, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
166	[[3, 15], [8, 16], [32, 2], [18, 0], [14, 0], [3, 3], [0, 1], [11, 2], [16, 10], [12, 6], [32, 34], [26, 12], [9, 2], [18, 30], [1, 4], [9, 10], [34, 8], [32, 29], [27, 1], [26, 33], [20, 11], [16, 6], [26, 15], [31, 25], [0, 12], [3, 21], [35, 1], [12, 9], [22, 0], [16, 18]]	[[3, 9], [29, 7], [14, 13], [15, 38], [19, 3], [19, 17], [12, 32], [26, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
167	[[2, 15], [7, 16], [32, 3], [18, 1], [13, 0], [3, 2], [1, 1], [12, 2], [17, 10], [11, 6], [31, 34], [25, 12], [8, 2], [18, 29], [0, 4], [8, 10], [35, 8], [31, 29], [28, 1], [26, 33], [20, 12], [16, 5], [27, 15], [32, 25], [0, 11], [3, 20], [35, 2], [11, 9], [23, 0], [15, 18]]	[[3, 9], [29, 6], [13, 13], [15, 38], [19, 2], [19, 16], [12, 33], [26, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
168	[[3, 15], [8, 16], [32, 2], [17, 1], [14, 0], [4, 2], [1, 0], [11, 2], [17, 11], [12, 6], [30, 34], [25, 11], [7, 2], [17, 29], [0, 3], [7, 10], [35, 7], [32, 29], [29, 1], [27, 33], [20, 11], [16, 6], [27, 16], [32, 25], [1, 11], [3, 21], [35, 3], [11, 8], [24, 0], [14, 18]]	[[4, 9], [30, 6], [13, 12], [14, 38], [18, 2], [19, 17], [13, 33], [25, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
169	[[4, 15], [8, 15], [32, 1], [16, 1], [15, 0], [3, 2], [1, 1], [11, 1], [17, 12], [12, 5], [30, 35], [24, 11], [8, 2], [18, 29], [0, 4], [8, 10], [34, 7], [31, 29], [29, 2], [26, 33], [21, 11], [17, 6], [26, 16], [32, 24], [1, 10], [2, 21], [35, 4], [10, 8], [24, 1], [14, 18]]	[[3, 9], [30, 7], [13, 13], [14, 37], [18, 3], [19, 16], [14, 33], [24, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
170	[[4, 16], [7, 15], [33, 1], [17, 1], [14, 0], [3, 3], [2, 1], [11, 2], [17, 11], [13, 5], [29, 35], [25, 11], [7, 2], [19, 29], [1, 4], [9, 10], [34, 8], [30, 29], [28, 2], [26, 32], [22, 11], [17, 7], [26, 17], [31, 24], [0, 10], [2, 22], [36, 4], [10, 7], [24, 2], [15, 18]]	[[3, 10], [29, 7], [13, 14], [13, 37], [17, 3], [19, 17], [14, 32], [24, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
171	[[3, 16], [7, 16], [33, 2], [18, 1], [13, 0], [2, 3], [2, 2], [12, 2], [17, 12], [12, 5], [29, 34], [26, 11], [7, 3], [18, 29], [0, 4], [9, 9], [34, 7], [31, 29], [28, 1], [27, 32], [22, 10], [17, 8], [26, 16], [31, 25], [0, 9], [2, 23], [36, 5], [9, 7], [24, 3], [15, 19]]	[[2, 10], [30, 7], [12, 14], [13, 38], [17, 4], [20, 17], [14, 31], [25, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
172	[[2, 16], [8, 16], [33, 1], [19, 1], [13, 1], [1, 3], [3, 2], [12, 1], [18, 12], [11, 5], [29, 35], [25, 11], [7, 2], [19, 29], [1, 4], [9, 10], [35, 7], [31, 30], [29, 1], [27, 31], [22, 9], [18, 8], [26, 17], [30, 25], [0, 8], [2, 22], [37, 5], [9, 6], [23, 3], [14, 19]]	[[2, 10], [30, 7], [12, 15], [13, 38], [17, 4], [20, 18], [13, 31], [25, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
173	[[2, 15], [7, 16], [33, 2], [20, 1], [14, 1], [1, 2], [3, 1], [11, 1], [18, 11], [11, 4], [29, 34], [24, 11], [6, 2], [19, 30], [1, 5], [9, 11], [34, 7], [30, 30], [29, 2], [27, 32], [22, 10], [18, 9], [25, 17], [31, 25], [0, 7], [2, 21], [38, 5], [9, 7], [22, 3], [15, 19]]	[[2, 9], [31, 7], [13, 15], [13, 39], [17, 5], [20, 18], [13, 32], [24, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
174	[[3, 15], [8, 16], [33, 1], [20, 0], [15, 1], [0, 2], [2, 1], [11, 0], [18, 12], [11, 5], [28, 34], [24, 12], [7, 2], [19, 29], [1, 4], [10, 11], [35, 7], [30, 30], [29, 1], [27, 31], [21, 10], [18, 8], [26, 17], [31, 24], [1, 7], [2, 20], [37, 5], [8, 7], [23, 3], [16, 19]]	[[1, 9], [31, 7], [13, 16], [14, 39], [17, 5], [20, 17], [13, 33], [25, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
175	[[2, 15], [8, 17], [34, 1], [20, 1], [15, 2], [0, 1], [3, 1], [11, 1], [18, 11], [11, 6], [28, 35], [24, 13], [8, 2], [19, 30], [1, 3], [10, 10], [35, 8], [31, 30], [28, 1], [26, 31], [22, 10], [18, 9], [25, 17], [31, 25], [1, 6], [2, 19], [38, 5], [8, 8], [23, 4], [16, 18]]	[[1, 9], [31, 7], [13, 16], [14, 38], [17, 5], [20, 17], [13, 33], [24, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
176	[[2, 16], [7, 17], [34, 2], [21, 1], [15, 1], [0, 0], [4, 1], [12, 1], [18, 12], [11, 7], [27, 35], [25, 13], [8, 3], [18, 30], [2, 3], [10, 9], [35, 9], [31, 30], [27, 1], [26, 32], [22, 9], [17, 9], [26, 17], [31, 24], [0, 6], [1, 19], [38, 6], [8, 9], [24, 4], [16, 19]]	[[1, 8], [31, 8], [14, 16], [13, 38], [16, 5], [20, 16], [12, 33], [23, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
177	[[2, 15], [7, 16], [33, 2], [21, 0], [15, 0], [1, 0], [5, 1], [11, 1], [19, 12], [11, 6], [28, 35], [25, 12], [8, 2], [17, 30], [2, 2], [11, 9], [35, 10], [32, 30], [28, 1], [26, 31], [22, 10], [16, 9], [25, 17], [30, 24], [0, 5], [0, 19], [37, 6], [7, 9], [24, 3], [16, 20]]	[[1, 9], [31, 8], [14, 15], [12, 38], [16, 5], [20, 15], [11, 33], [24, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
178	[[2, 14], [6, 16], [34, 2], [22, 0], [15, 1], [2, 0], [5, 2], [11, 2], [19, 11], [10, 6], [28, 34], [24, 12], [9, 2], [17, 30], [2, 3], [11, 10], [35, 10], [33, 30], [28, 2], [26, 32], [23, 10], [17, 9], [25, 17], [30, 23], [0, 4], [1, 19], [36, 6], [6, 9], [25, 3], [16, 21]]	[[1, 8], [31, 8], [14, 16], [12, 37], [16, 4], [21, 15], [11, 32], [25, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
179	[[2, 15], [6, 15], [35, 2], [22, 1], [16, 1], [3, 0], [6, 2], [12, 2], [18, 11], [10, 7], [29, 34], [25, 12], [8, 2], [16, 30], [1, 3], [11, 9], [35, 11], [33, 30], [29, 2], [26, 31], [23, 11], [16, 9], [26, 17], [30, 22], [0, 3], [1, 18], [37, 6], [6, 8], [24, 3], [15, 21]]	[[2, 8], [31, 9], [14, 15], [13, 37], [16, 4], [22, 15], [12, 32], [26, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
180	[[2, 14], [5, 15], [34, 2], [21, 1], [16, 0], [4, 0], [5, 2], [12, 1], [18, 10], [10, 6], [29, 35], [25, 11], [9, 2], [15, 30], [1, 2], [12, 9], [35, 10], [34, 30], [30, 2], [25, 31], [23, 10], [15, 9], [26, 18], [30, 23], [0, 2], [0, 18], [37, 7], [6, 7], [23, 3], [15, 22]]	[[2, 8], [31, 8], [13, 15], [14, 37], [16, 5], [21, 15], [12, 31], [27, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
181	[[2, 13], [6, 15], [35, 2], [21, 2], [15, 0], [4, 1], [6, 2], [13, 1], [19, 10], [9, 6], [29, 34], [26, 11], [8, 2], [16, 30], [2, 2], [11, 9], [35, 11], [34, 29], [29, 2], [25, 31], [23, 9], [15, 10], [26, 17], [30, 24], [0, 1], [0, 19], [37, 8], [6, 6], [23, 4], [14, 22]]	[[3, 8], [31, 8], [13, 16], [14, 38], [16, 6], [21, 15], [12, 32], [26, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
182	[[3, 13], [7, 15], [35, 3], [21, 1], [16, 0], [4, 0], [6, 3], [12, 1], [19, 9], [10, 6], [29, 33], [26, 10], [9, 2], [16, 29], [2, 3], [10, 9], [35, 12], [35, 29], [29, 3], [24, 31], [22, 9], [15, 11], [27, 17], [31, 24], [0, 2], [1, 19], [36, 8], [6, 5], [22, 4], [14, 23]]	[[3, 9], [31, 7], [13, 16], [14, 37], [16, 6], [21, 16], [12, 31], [25, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
183	[[2, 13], [7, 14], [35, 4], [22, 1], [16, 1], [5, 0], [5, 3], [12, 0], [19, 10], [9, 6], [29, 34], [26, 11], [9, 1], [17, 29], [3, 3], [10, 8], [35, 13], [35, 30], [28, 3], [23, 31], [23, 9], [16, 11], [27, 18], [30, 24], [0, 1], [2, 19], [37, 8], [5, 5], [22, 3], [14, 22]]	[[3, 10], [31, 6], [14, 16], [14, 36], [15, 6], [20, 16], [13, 31], [25, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
184	[[2, 14], [8, 14], [35, 3], [23, 1], [17, 1], [6, 0], [6, 3], [13, 0], [20, 10], [9, 7], [30, 34], [26, 12], [8, 1], [17, 30], [2, 3], [10, 9], [36, 13], [34, 30], [27, 3], [22, 31], [22, 9], [16, 12], [26, 18], [30, 23], [1, 1], [3, 19], [38, 8], [6, 5], [23, 3], [14, 21]]	[[3, 10], [31, 7], [13, 16], [14, 36], [15, 7], [21, 16], [13, 30], [24, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
185	[[1, 14], [9, 14], [35, 2], [22, 1], [17, 2], [6, 1], [6, 2], [13, 1], [20, 11], [9, 6], [31, 34], [27, 12], [9, 1], [18, 30], [1, 3], [9, 9], [35, 13], [34, 29], [28, 3], [22, 32], [22, 8], [16, 13], [26, 17], [30, 24], [2, 1], [3, 20], [37, 8], [6, 6], [23, 4], [14, 22]]	[[3, 10], [30, 7], [13, 16], [14, 37], [15, 8], [20, 16], [13, 31], [23, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
186	[[0, 14], [8, 14], [35, 3], [23, 1], [17, 3], [6, 2], [6, 3], [14, 1], [20, 10], [10, 6], [32, 34], [26, 12], [10, 1], [18, 31], [1, 4], [8, 9], [34, 13], [35, 29], [28, 2], [23, 32], [22, 7], [17, 13], [25, 17], [31, 24], [3, 1], [2, 20], [38, 8], [5, 6], [24, 4], [14, 21]]	[[3, 9], [30, 8], [12, 16], [14, 36], [16, 8], [20, 16], [13, 32], [22, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
187	[[0, 15], [8, 14], [34, 3], [23, 2], [18, 3], [7, 2], [6, 2], [15, 1], [20, 11], [10, 5], [32, 35], [26, 11], [10, 2], [19, 31], [1, 3], [8, 10], [35, 13], [35, 30], [28, 3], [23, 31], [23, 7], [16, 13], [25, 16], [31, 23], [2, 1], [3, 20], [38, 9], [5, 5], [24, 3], [14, 22]]	[[4, 9], [30, 9], [13, 16], [14, 36], [16, 7], [21, 16], [13, 32], [22, 26]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
188	[[0, 14], [8, 13], [34, 4], [22, 2], [17, 3], [8, 2], [5, 2], [16, 1], [20, 10], [10, 6], [32, 34], [26, 10], [11, 2], [19, 32], [2, 3], [8, 9], [36, 13], [34, 30], [29, 3], [24, 31], [24, 7], [16, 12], [25, 17], [32, 23], [2, 0], [2, 20], [38, 10], [5, 4], [25, 3], [14, 23]]	[[3, 9], [30, 8], [14, 16], [14, 35], [17, 7], [20, 16], [13, 32], [23, 26]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
189	[[0, 13], [9, 13], [34, 3], [22, 3], [17, 2], [9, 2], [6, 2], [15, 1], [20, 11], [10, 5], [33, 34], [25, 10], [12, 2], [19, 33], [1, 3], [8, 8], [36, 14], [35, 30], [28, 3], [24, 30], [23, 7], [17, 12], [25, 18], [31, 23], [3, 0], [1, 20], [38, 11], [6, 4], [25, 4], [15, 23]]	[[4, 9], [30, 7], [14, 17], [14, 34], [16, 7], [19, 16], [13, 33], [23, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
190	[[0, 12], [8, 13], [34, 2], [22, 2], [18, 2], [8, 2], [6, 1], [16, 1], [21, 11], [11, 5], [32, 34], [26, 10], [12, 1], [19, 33], [0, 3], [9, 8], [35, 14], [34, 30], [27, 3], [24, 29], [22, 7], [18, 12], [25, 17], [31, 22], [4, 0], [2, 20], [38, 12], [6, 5], [25, 3], [15, 22]]	[[5, 9], [30, 7], [13, 17], [13, 34], [16, 8], [19, 17], [13, 34], [23, 26]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
191	[[0, 11], [8, 14], [34, 3], [22, 1], [18, 3], [9, 2], [7, 1], [16, 0], [22, 11], [11, 4], [31, 34], [25, 10], [11, 1], [18, 33], [0, 2], [10, 8], [34, 14], [34, 29], [28, 3], [24, 28], [21, 7], [18, 13], [25, 16], [31, 21], [3, 0], [1, 20], [38, 13], [7, 5], [25, 2], [15, 23]]	[[5, 8], [30, 7], [12, 17], [13, 34], [16, 9], [20, 17], [13, 33], [23, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
