timesteps	evaders	pursuers	evader_capture_status
89	[[26, 7], [10, 18], [11, 8], [7, 9], [0, 1], [9, 12], [0, 2], [9, 16], [4, 1], [23, 3], [27, 12], [34, 21], [26, 32], [2, 9], [11, 1], [16, 7], [3, 33], [7, 11], [1, 11], [16, 26], [4, 22], [22, 18], [37, 36], [11, 23], [12, 4], [16, 1], [24, 38], [5, 1], [23, 6], [21, 6]]	[[7, 8], [0, 4], [11, 12], [4, 33], [36, 35], [9, 14], [10, 12], [6, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
90	[[27, 7], [10, 19], [11, 7], [7, 8], [0, 0], [8, 12], [0, 1], [9, 17], [4, 2], [22, 3], [26, 12], [35, 21], [25, 32], [1, 9], [11, 2], [17, 7], [2, 33], [6, 11], [1, 12], [16, 27], [3, 22], [22, 19], [37, 37], [11, 24], [11, 4], [15, 1], [24, 38], [5, 1], [23, 6], [21, 6]]	[[7, 9], [0, 3], [10, 12], [3, 33], [36, 36], [9, 15], [9, 12], [6, 9]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
91	[[27, 6], [11, 19], [12, 7], [7, 7], [1, 0], [7, 12], [0, 0], [9, 18], [5, 2], [22, 2], [27, 12], [34, 21], [24, 32], [1, 8], [11, 1], [17, 6], [1, 33], [5, 11], [1, 11], [15, 27], [3, 23], [23, 19], [38, 37], [10, 24], [11, 5], [14, 1], [24, 38], [5, 1], [23, 6], [21, 6]]	[[8, 9], [0, 2], [9, 12], [2, 33], [36, 37], [9, 16], [8, 12], [7, 9]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
92	[[28, 6], [12, 19], [13, 7], [7, 6], [2, 0], [6, 12], [9, 19], [6, 2], [22, 3], [28, 12], [34, 20], [25, 32], [1, 7], [10, 1], [17, 7], [0, 33], [4, 11], [1, 10], [15, 28], [2, 23], [23, 18], [39, 37], [11, 24], [12, 5], [13, 1], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1]]	[[8, 8], [0, 1], [8, 12], [1, 33], [37, 37], [9, 17], [7, 12], [7, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
93	[[28, 5], [13, 19], [14, 7], [6, 6], [3, 0], [5, 12], [9, 20], [5, 2], [21, 3], [27, 12], [33, 20], [26, 32], [1, 6], [9, 1], [16, 7], [0, 32], [3, 11], [2, 10], [16, 28], [1, 23], [22, 18], [39, 38], [11, 23], [11, 5], [14, 1], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1]]	[[8, 7], [1, 1], [7, 12], [0, 33], [38, 37], [9, 18], [6, 12], [7, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
94	[[28, 6], [13, 18], [13, 7], [5, 6], [4, 0], [4, 12], [9, 21], [6, 2], [20, 3], [27, 13], [34, 20], [27, 32], [0, 6], [9, 0], [16, 6], [0, 31], [2, 11], [1, 10], [17, 28], [1, 22], [22, 18], [39, 39], [10, 23], [12, 5], [14, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1]]	[[8, 6], [2, 1], [6, 12], [0, 32], [38, 38], [9, 19], [5, 12], [6, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
95	[[28, 7], [14, 18], [13, 6], [4, 6], [5, 0], [3, 12], [9, 22], [6, 1], [20, 4], [26, 13], [34, 21], [27, 31], [0, 5], [10, 0], [17, 6], [0, 30], [1, 11], [0, 10], [17, 29], [1, 21], [22, 18], [39, 38], [10, 24], [11, 5], [14, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1]]	[[8, 5], [3, 1], [5, 12], [0, 31], [38, 39], [9, 20], [4, 12], [5, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
96	[[28, 6], [15, 18], [13, 5], [4, 5], [4, 0], [2, 12], [9, 23], [6, 2], [21, 4], [25, 13], [33, 21], [27, 31], [0, 6], [10, 1], [18, 6], [0, 29], [0, 11], [0, 9], [17, 28], [2, 21], [22, 17], [39, 37], [10, 25], [12, 5], [13, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1]]	[[9, 5], [4, 1], [4, 12], [0, 30], [38, 38], [9, 21], [3, 12], [4, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
97	[[29, 6], [14, 18], [14, 5], [3, 5], [3, 0], [1, 12], [8, 23], [7, 2], [22, 4], [25, 12], [32, 21], [27, 32], [0, 5], [10, 0], [18, 5], [0, 28], [0, 12], [0, 8], [17, 29], [1, 21], [22, 16], [39, 36], [10, 26], [11, 5], [13, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1]]	[[10, 5], [5, 1], [3, 12], [0, 29], [38, 37], [9, 22], [2, 12], [4, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
98	[[30, 6], [14, 18], [14, 4], [2, 5], [2, 0], [0, 12], [7, 23], [8, 2], [22, 3], [25, 12], [32, 20], [27, 31], [0, 4], [11, 0], [18, 4], [0, 27], [0, 11], [0, 7], [17, 28], [1, 20], [21, 16], [39, 35], [11, 26], [11, 6], [14, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1]]	[[11, 5], [5, 2], [2, 12], [0, 28], [38, 36], [9, 23], [1, 12], [3, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
99	[[29, 6], [14, 17], [15, 4], [2, 4], [1, 0], [0, 13], [6, 23], [7, 2], [22, 2], [25, 11], [33, 20], [26, 31], [0, 3], [10, 0], [18, 5], [0, 26], [0, 10], [0, 8], [18, 28], [2, 20], [21, 15], [39, 34], [11, 26], [11, 7], [14, 1], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1]]	[[12, 5], [4, 2], [1, 12], [0, 27], [38, 35], [8, 23], [0, 12], [2, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
100	[[30, 6], [14, 18], [16, 4], [2, 3], [0, 0], [0, 14], [5, 23], [7, 1], [23, 2], [25, 10], [33, 19], [26, 30], [0, 2], [10, 1], [19, 5], [0, 25], [0, 9], [0, 7], [17, 28], [1, 20], [20, 15], [39, 33], [12, 26], [10, 7], [14, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1]]	[[13, 5], [3, 2], [0, 12], [0, 26], [38, 34], [7, 23], [0, 11], [2, 5]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
