timesteps	evaders	pursuers
450	[[4, 10]]	[[6, 4], [2, 5], [3, 12], [4, 8], [4, 6], [5, 12], [2, 10], [6, 8]]
451	[[4, 11]]	[[6, 5], [1, 6], [3, 12], [4, 8], [4, 6], [5, 12], [2, 10], [6, 8]]
452	[[4, 12]]	[[6, 6], [2, 7], [3, 13], [4, 9], [4, 7], [5, 13], [2, 11], [6, 9]]
453	[[4, 13]]	[[6, 7], [2, 8], [2, 13], [4, 10], [4, 8], [4, 14], [2, 11], [6, 10]]
454	[[4, 14]]	[[6, 8], [2, 9], [2, 14], [4, 11], [4, 9], [5, 15], [2, 12], [6, 11]]
455	[[4, 15]]	[[6, 9], [1, 10], [2, 15], [4, 12], [4, 10], [5, 15], [2, 13], [6, 12]]
456	[[4, 16]]	[[6, 9], [2, 11], [2, 15], [4, 13], [4, 10], [5, 15], [2, 13], [6, 13]]
457	[[4, 17]]	[[6, 10], [2, 11], [2, 16], [4, 13], [4, 11], [6, 16], [2, 14], [6, 14]]
458	[[4, 18]]	[[7, 11], [2, 12], [2, 17], [4, 14], [4, 12], [6, 17], [2, 15], [6, 15]]
459	[[4, 19]]	[[6, 12], [1, 13], [2, 18], [4, 15], [4, 13], [7, 18], [2, 16], [6, 16]]
460	[[4, 19]]	[[6, 13], [2, 14], [2, 19], [4, 16], [4, 14], [8, 19], [2, 17], [6, 17]]
461	[[4, 20]]	[[6, 14], [2, 15], [2, 19], [4, 17], [4, 15], [7, 20], [2, 17], [6, 18]]
462	[[4, 21]]	[[6, 15], [2, 15], [2, 20], [4, 18], [4, 16], [6, 21], [2, 18], [6, 19]]
463	[[4, 22]]	[[6, 16], [2, 16], [2, 21], [4, 19], [4, 17], [6, 21], [2, 19], [6, 19]]
464	[[4, 23]]	[[6, 17], [2, 17], [2, 22], [4, 20], [4, 18], [7, 22], [2, 20], [6, 19]]
465	[[4, 24]]	[[6, 17], [2, 18], [2, 23], [4, 21], [4, 19], [6, 23], [2, 21], [7, 20]]
466	[[4, 25]]	[[6, 18], [2, 19], [2, 24], [4, 22], [4, 20], [6, 24], [2, 22], [6, 21]]
467	[[4, 26]]	[[6, 19], [2, 20], [2, 25], [4, 23], [4, 21], [6, 25], [2, 23], [6, 22]]
468	[[4, 27]]	[[6, 20], [2, 21], [2, 26], [4, 23], [4, 21], [6, 26], [2, 23], [6, 23]]
469	[[4, 28]]	[[6, 21], [2, 21], [2, 27], [4, 23], [4, 21], [6, 27], [2, 24], [6, 23]]
470	[[4, 28]]	[[6, 21], [2, 22], [2, 28], [4, 24], [4, 22], [7, 28], [2, 24], [6, 24]]
471	[[4, 29]]	[[6, 22], [2, 22], [2, 29], [4, 25], [4, 23], [6, 29], [2, 25], [6, 25]]
472	[[4, 30]]	[[6, 23], [2, 23], [2, 30], [4, 26], [4, 24], [6, 30], [1, 26], [6, 26]]
473	[[5, 30]]	[[6, 24], [2, 24], [2, 30], [4, 26], [4, 24], [6, 30], [2, 27], [6, 27]]
474	[[5, 29]]	[[7, 25], [2, 25], [2, 30], [4, 26], [4, 24], [7, 30], [3, 28], [6, 28]]
475	[[5, 28]]	[[6, 26], [1, 26], [2, 30], [4, 26], [4, 24], [7, 30], [3, 28], [6, 28]]
476	[[5, 27]]	[[6, 26], [1, 27], [2, 30], [4, 26], [4, 24], [6, 30], [3, 28], [6, 28]]
477	[[5, 26]]	[[6, 26], [1, 27], [2, 30], [5, 25], [3, 25], [6, 30], [3, 28], [6, 28]]
478	[[5, 25]]	[[7, 25], [1, 26], [2, 30], [5, 24], [3, 25], [6, 30], [3, 28], [6, 28]]
479	[[5, 24]]	[[7, 24], [1, 25], [2, 30], [5, 23], [3, 24], [6, 30], [4, 27], [7, 27]]
480	[[5, 24]]	[[7, 23], [1, 24], [3, 29], [5, 22], [3, 23], [6, 29], [5, 26], [7, 26]]
481	[[5, 23]]	[[7, 23], [1, 24], [4, 28], [5, 22], [3, 23], [6, 28], [5, 26], [7, 25]]
482	[[5, 22]]	[[7, 22], [1, 23], [3, 27], [5, 21], [3, 22], [7, 27], [5, 25], [7, 25]]
483	[[5, 21]]	[[7, 21], [1, 22], [3, 26], [5, 20], [3, 21], [6, 27], [5, 24], [7, 24]]
484	[[5, 20]]	[[7, 20], [1, 21], [3, 25], [5, 19], [3, 20], [5, 26], [5, 23], [7, 23]]
485	[[5, 19]]	[[7, 19], [1, 20], [3, 24], [5, 18], [3, 19], [5, 25], [5, 22], [7, 22]]
486	[[5, 18]]	[[7, 18], [1, 19], [3, 23], [5, 17], [3, 18], [5, 24], [5, 22], [7, 21]]
487	[[5, 17]]	[[7, 17], [1, 18], [3, 22], [5, 16], [3, 17], [5, 24], [5, 21], [7, 20]]
488	[[5, 16]]	[[7, 16], [1, 17], [3, 21], [5, 15], [3, 16], [5, 23], [5, 21], [7, 19]]
489	[[5, 15]]	[[7, 15], [1, 16], [3, 21], [4, 14], [3, 16], [5, 23], [5, 20], [6, 18]]
490	[[5, 15]]	[[7, 14], [1, 15], [3, 20], [5, 13], [3, 15], [6, 22], [5, 20], [6, 17]]
491	[[5, 14]]	[[7, 14], [1, 15], [3, 19], [5, 13], [3, 14], [7, 21], [5, 19], [5, 17]]
492	[[5, 13]]	[[7, 13], [1, 14], [2, 18], [5, 12], [3, 14], [8, 20], [5, 19], [6, 16]]
493	[[5, 12]]	[[7, 12], [1, 13], [3, 17], [5, 11], [3, 13], [7, 19], [5, 18], [6, 15]]
494	[[5, 11]]	[[7, 11], [1, 12], [4, 16], [5, 10], [3, 12], [7, 18], [5, 18], [6, 14]]
495	[[5, 10]]	[[7, 10], [1, 12], [4, 15], [4, 10], [4, 13], [7, 18], [5, 18], [6, 13]]
496	[[5, 9]]	[[7, 9], [2, 11], [4, 15], [4, 9], [4, 12], [8, 17], [6, 17], [7, 12]]
497	[[5, 8]]	[[7, 9], [2, 10], [4, 14], [4, 9], [4, 11], [8, 17], [6, 16], [6, 11]]
498	[[5, 7]]	[[7, 8], [2, 9], [5, 13], [3, 8], [4, 11], [9, 16], [5, 15], [6, 10]]
499	[[5, 6]]	[[7, 7], [1, 8], [6, 12], [3, 7], [4, 10], [9, 15], [4, 14], [6, 9]]
500	[[5, 6]]	[[7, 6], [1, 7], [7, 11], [3, 6], [4, 9], [8, 14], [3, 13], [6, 8]]
501	[[5, 5]]	[[7, 6], [1, 6], [6, 10], [3, 6], [4, 8], [7, 13], [3, 12], [6, 8]]
502	[[5, 4]]	[[8, 5], [1, 5], [6, 10], [3, 5], [4, 7], [8, 12], [3, 11], [6, 7]]
503	[[5, 3]]	[[7, 4], [1, 5], [5, 9], [3, 4], [4, 6], [7, 11], [3, 10], [6, 6]]
504	[[5, 2]]	[[7, 3], [1, 4], [6, 8], [3, 3], [4, 5], [6, 10], [3, 9], [7, 5]]
505	[[5, 1]]	[[8, 2], [1, 3], [6, 7], [3, 2], [4, 4], [6, 9], [3, 8], [6, 4]]
506	[[5, 2]]	[[7, 1], [1, 2], [6, 6], [3, 1], [4, 3], [7, 8], [3, 7], [6, 3]]
507	[[5, 3]]	[[7, 1], [1, 1], [5, 5], [3, 1], [3, 3], [6, 7], [3, 6], [6, 3]]
508	[[5, 4]]	[[7, 1], [1, 2], [5, 5], [3, 1], [3, 3], [7, 6], [3, 5], [6, 2]]
509	[[5, 5]]	[[8, 2], [1, 3], [5, 6], [3, 1], [3, 3], [7, 5], [3, 5], [6, 2]]
510	[[5, 5]]	[[8, 3], [1, 4], [5, 7], [3, 1], [3, 3], [7, 6], [2, 6], [6, 2]]
511	[[5, 6]]	[[8, 4], [1, 4], [5, 7], [3, 1], [3, 3], [7, 6], [2, 6], [6, 3]]
512	[[5, 7]]	[[8, 4], [1, 4], [6, 8], [3, 1], [4, 4], [7, 6], [3, 7], [6, 4]]
513	[[5, 8]]	[[8, 4], [2, 5], [5, 9], [4, 2], [4, 4], [7, 7], [3, 8], [6, 5]]
514	[[5, 9]]	[[8, 5], [2, 6], [5, 10], [4, 2], [4, 5], [8, 8], [3, 9], [6, 6]]
515	[[5, 10]]	[[8, 6], [3, 7], [5, 11], [5, 3], [4, 5], [7, 9], [3, 10], [5, 7]]
516	[[5, 11]]	[[7, 7], [3, 8], [5, 12], [6, 4], [3, 6], [7, 10], [3, 11], [5, 8]]
517	[[5, 12]]	[[7, 8], [3, 9], [5, 13], [5, 5], [3, 7], [7, 11], [3, 12], [5, 8]]
518	[[5, 13]]	[[7, 8], [4, 10], [5, 14], [5, 6], [2, 8], [7, 12], [3, 13], [5, 8]]
519	[[5, 14]]	[[7, 8], [5, 11], [5, 15], [5, 6], [3, 9], [7, 13], [3, 14], [5, 9]]
520	[[5, 14]]	[[8, 9], [4, 12], [5, 16], [5, 7], [3, 10], [7, 14], [3, 15], [6, 10]]
521	[[5, 15]]	[[8, 10], [4, 12], [5, 16], [5, 8], [2, 11], [8, 15], [3, 15], [6, 11]]
522	[[5, 16]]	[[8, 11], [4, 13], [6, 17], [4, 9], [2, 11], [7, 15], [3, 16], [6, 12]]
523	[[5, 17]]	[[8, 12], [5, 14], [5, 18], [4, 10], [2, 12], [7, 16], [3, 17], [6, 12]]
524	[[5, 18]]	[[8, 12], [4, 15], [5, 19], [4, 11], [3, 13], [7, 17], [3, 18], [6, 13]]
525	[[5, 19]]	[[8, 13], [5, 16], [6, 20], [4, 11], [3, 14], [7, 18], [3, 19], [5, 14]]
526	[[5, 20]]	[[7, 14], [5, 17], [5, 21], [5, 12], [3, 15], [7, 19], [3, 20], [5, 15]]
527	[[5, 21]]	[[7, 15], [5, 18], [5, 22], [5, 13], [3, 16], [8, 20], [3, 21], [5, 16]]
528	[[5, 22]]	[[7, 16], [5, 19], [5, 23], [5, 14], [3, 17], [7, 21], [3, 22], [5, 17]]
529	[[5, 23]]	[[7, 17], [5, 20], [5, 24], [4, 15], [3, 18], [7, 22], [3, 23], [5, 18]]
530	[[5, 23]]	[[7, 18], [5, 21], [5, 25], [3, 16], [3, 19], [7, 23], [3, 24], [5, 19]]
531	[[5, 24]]	[[7, 19], [5, 21], [5, 25], [4, 17], [3, 20], [7, 24], [3, 24], [5, 19]]
532	[[5, 25]]	[[7, 20], [6, 22], [5, 26], [3, 18], [4, 21], [7, 25], [2, 25], [5, 19]]
533	[[5, 26]]	[[8, 21], [6, 23], [5, 27], [3, 19], [4, 22], [7, 26], [3, 26], [5, 19]]
534	[[5, 27]]	[[8, 22], [6, 24], [5, 28], [2, 20], [4, 23], [7, 27], [3, 27], [5, 20]]
535	[[5, 28]]	[[8, 23], [6, 25], [5, 29], [3, 21], [4, 24], [7, 28], [3, 28], [5, 20]]
536	[[5, 29]]	[[8, 24], [6, 26], [5, 30], [2, 22], [4, 25], [7, 29], [3, 29], [5, 21]]
537	[[4, 29]]	[[9, 25], [6, 27], [5, 30], [3, 23], [4, 26], [7, 30], [3, 30], [5, 22]]
538	[[4, 30]]	[[8, 26], [6, 28], [5, 30], [3, 24], [3, 27], [7, 30], [2, 30], [5, 23]]
539	[[4, 29]]	[[8, 27], [5, 28], [6, 29], [3, 25], [3, 28], [7, 30], [2, 30], [4, 23]]
540	[[4, 29]]	[[8, 27], [5, 27], [5, 30], [3, 26], [2, 28], [7, 30], [2, 30], [3, 24]]
541	[[4, 28]]	[[7, 28], [5, 27], [5, 30], [3, 26], [2, 28], [7, 30], [2, 30], [3, 24]]
542	[[4, 27]]	[[7, 27], [5, 26], [4, 30], [3, 26], [2, 28], [6, 29], [2, 30], [3, 24]]
543	[[4, 26]]	[[7, 27], [5, 25], [4, 30], [3, 26], [2, 28], [6, 29], [2, 30], [3, 24]]
544	[[4, 25]]	[[7, 26], [5, 24], [4, 29], [2, 25], [2, 27], [6, 28], [2, 29], [3, 23]]
545	[[4, 24]]	[[7, 25], [5, 23], [4, 28], [1, 24], [2, 26], [6, 27], [2, 28], [3, 23]]
546	[[4, 23]]	[[7, 24], [5, 22], [4, 27], [1, 23], [2, 25], [6, 26], [2, 27], [3, 22]]
547	[[4, 22]]	[[7, 23], [5, 21], [4, 26], [1, 22], [2, 25], [6, 25], [2, 27], [3, 21]]
548	[[4, 21]]	[[7, 22], [5, 20], [4, 26], [1, 21], [3, 24], [6, 24], [2, 26], [3, 20]]
549	[[4, 20]]	[[7, 21], [5, 19], [5, 26], [1, 20], [2, 23], [5, 23], [3, 25], [3, 19]]
550	[[4, 20]]	[[8, 20], [5, 18], [5, 25], [1, 19], [3, 22], [6, 22], [3, 24], [3, 18]]
551	[[4, 19]]	[[7, 19], [5, 18], [5, 24], [1, 19], [2, 21], [5, 22], [3, 23], [3, 18]]
552	[[4, 18]]	[[7, 18], [5, 17], [5, 24], [1, 18], [2, 21], [6, 21], [3, 23], [3, 17]]
553	[[4, 17]]	[[7, 17], [5, 16], [5, 23], [1, 17], [3, 20], [5, 20], [3, 22], [3, 16]]
554	[[4, 16]]	[[7, 16], [5, 15], [5, 22], [1, 16], [3, 19], [5, 19], [2, 21], [3, 15]]
555	[[4, 15]]	[[7, 15], [5, 14], [5, 21], [1, 15], [3, 18], [5, 18], [3, 20], [3, 14]]
556	[[4, 14]]	[[7, 14], [5, 13], [5, 20], [1, 14], [3, 17], [6, 17], [3, 19], [3, 13]]
557	[[4, 13]]	[[7, 13], [5, 12], [5, 19], [1, 13], [3, 16], [6, 16], [3, 18], [3, 12]]
558	[[4, 12]]	[[7, 12], [5, 11], [5, 18], [1, 12], [3, 15], [5, 15], [3, 17], [3, 11]]
559	[[4, 11]]	[[7, 11], [5, 10], [6, 17], [1, 11], [2, 14], [5, 14], [3, 16], [3, 10]]
560	[[4, 11]]	[[7, 10], [5, 9], [7, 16], [1, 10], [3, 13], [6, 13], [3, 15], [3, 9]]
561	[[4, 10]]	[[7, 10], [5, 9], [6, 15], [1, 10], [2, 12], [6, 12], [3, 14], [3, 9]]
562	[[4, 9]]	[[7, 9], [5, 8], [5, 14], [1, 9], [2, 12], [6, 11], [3, 14], [3, 8]]
563	[[4, 8]]	[[7, 8], [5, 7], [6, 13], [1, 8], [3, 11], [6, 10], [3, 13], [3, 8]]
564	[[4, 7]]	[[7, 7], [4, 6], [5, 12], [1, 8], [4, 10], [6, 9], [3, 12], [2, 7]]
565	[[4, 6]]	[[6, 6], [4, 5], [6, 11], [2, 9], [4, 9], [6, 8], [4, 11], [1, 6]]
566	[[4, 5]]	[[6, 5], [4, 4], [6, 10], [2, 9], [4, 8], [6, 7], [4, 10], [1, 5]]
567	[[4, 4]]	[[6, 4], [4, 3], [6, 9], [2, 8], [4, 7], [6, 7], [4, 9], [2, 4]]
568	[[4, 3]]	[[6, 3], [4, 2], [6, 9], [2, 7], [4, 6], [6, 6], [4, 8], [2, 3]]
569	[[4, 2]]	[[6, 2], [4, 1], [6, 8], [2, 6], [4, 5], [6, 5], [4, 7], [2, 2]]
570	[[4, 2]]	[[7, 1], [3, 1], [6, 7], [2, 5], [4, 5], [6, 4], [4, 7], [1, 1]]
571	[[4, 1]]	[[6, 1], [3, 1], [6, 6], [2, 4], [4, 4], [6, 4], [3, 6], [1, 1]]
572	[[4, 2]]	[[6, 1], [3, 2], [5, 6], [2, 4], [4, 4], [6, 3], [3, 6], [1, 1]]
573	[[4, 3]]	[[6, 1], [2, 2], [5, 6], [2, 4], [4, 4], [6, 3], [3, 6], [1, 1]]
574	[[4, 4]]	[[5, 1], [3, 1], [6, 5], [2, 3], [4, 5], [6, 3], [2, 5], [1, 1]]
575	[[4, 5]]	[[5, 1], [3, 1], [6, 5], [2, 3], [4, 6], [6, 3], [2, 5], [1, 1]]
576	[[4, 6]]	[[5, 1], [3, 1], [6, 6], [2, 3], [4, 7], [6, 4], [1, 6], [1, 1]]
577	[[4, 7]]	[[5, 2], [3, 1], [6, 7], [2, 4], [4, 8], [5, 4], [2, 7], [1, 2]]
578	[[4, 8]]	[[5, 2], [3, 1], [6, 8], [3, 5], [4, 9], [5, 5], [2, 8], [2, 3]]
579	[[4, 9]]	[[6, 3], [4, 2], [6, 9], [3, 6], [3, 10], [6, 6], [1, 9], [3, 4]]
580	[[4, 9]]	[[5, 4], [4, 2], [6, 9], [3, 7], [4, 11], [6, 7], [2, 10], [3, 5]]
581	[[4, 10]]	[[5, 5], [4, 3], [6, 10], [3, 7], [4, 11], [6, 7], [2, 10], [3, 5]]
582	[[4, 11]]	[[5, 5], [4, 3], [6, 10], [4, 8], [4, 12], [6, 8], [2, 11], [2, 6]]
583	[[4, 12]]	[[4, 6], [4, 4], [6, 11], [4, 9], [4, 13], [6, 9], [2, 12], [2, 7]]
584	[[4, 13]]	[[4, 7], [3, 5], [6, 12], [4, 10], [4, 14], [6, 10], [2, 13], [2, 8]]
585	[[4, 14]]	[[4, 8], [2, 6], [6, 13], [4, 11], [5, 15], [6, 11], [2, 13], [2, 9]]
586	[[4, 15]]	[[5, 9], [3, 7], [7, 14], [4, 12], [4, 16], [6, 12], [2, 14], [3, 10]]
587	[[4, 16]]	[[5, 10], [2, 8], [6, 15], [4, 12], [4, 17], [6, 13], [2, 15], [2, 11]]
588	[[4, 17]]	[[6, 11], [3, 9], [7, 16], [4, 12], [4, 18], [6, 14], [2, 16], [1, 12]]
589	[[4, 18]]	[[6, 12], [3, 10], [6, 17], [4, 13], [4, 19], [5, 15], [1, 17], [2, 13]]
590	[[4, 18]]	[[7, 13], [3, 11], [7, 18], [4, 13], [4, 20], [5, 16], [1, 18], [2, 13]]
591	[[4, 19]]	[[7, 14], [3, 11], [6, 19], [4, 14], [4, 20], [5, 16], [2, 19], [2, 14]]
592	[[4, 20]]	[[7, 15], [3, 12], [6, 20], [4, 14], [4, 21], [5, 17], [2, 20], [2, 15]]
593	[[4, 21]]	[[7, 16], [2, 13], [6, 21], [4, 15], [4, 22], [5, 18], [2, 21], [2, 15]]
594	[[4, 22]]	[[7, 17], [2, 13], [7, 22], [4, 16], [4, 23], [6, 19], [2, 22], [2, 16]]
595	[[4, 23]]	[[8, 18], [3, 14], [7, 23], [4, 17], [3, 24], [5, 20], [1, 23], [2, 17]]
596	[[4, 24]]	[[7, 19], [3, 15], [6, 24], [4, 18], [4, 25], [5, 21], [2, 24], [1, 18]]
597	[[4, 25]]	[[7, 20], [3, 16], [6, 25], [4, 19], [4, 26], [5, 22], [2, 25], [2, 19]]
598	[[4, 26]]	[[7, 21], [2, 17], [6, 26], [4, 20], [4, 27], [5, 23], [2, 26], [1, 20]]
599	[[4, 27]]	[[7, 22], [2, 18], [6, 27], [4, 21], [4, 28], [6, 24], [2, 27], [1, 21]]
600	[[4, 27]]	[[6, 22], [2, 19], [6, 28], [4, 22], [4, 29], [5, 25], [2, 28], [2, 22]]
601	[[4, 28]]	[[7, 23], [3, 20], [6, 28], [4, 23], [4, 29], [5, 25], [2, 28], [2, 23]]
602	[[4, 29]]	[[7, 24], [3, 21], [6, 29], [4, 23], [4, 30], [5, 26], [2, 29], [2, 23]]
603	[[3, 29]]	[[7, 25], [3, 21], [6, 30], [4, 24], [4, 30], [6, 27], [2, 30], [2, 24]]
604	[[3, 30]]	[[6, 25], [2, 22], [6, 30], [4, 24], [4, 30], [5, 27], [1, 30], [2, 25]]
605	[[3, 29]]	[[7, 26], [2, 23], [6, 30], [4, 25], [4, 30], [4, 27], [1, 30], [2, 26]]
606	[[3, 28]]	[[6, 27], [2, 24], [6, 30], [4, 25], [4, 30], [4, 27], [1, 30], [2, 27]]
607	[[3, 27]]	[[6, 28], [2, 25], [6, 30], [4, 25], [3, 30], [4, 27], [1, 29], [1, 27]]
608	[[3, 26]]	[[6, 27], [2, 25], [5, 29], [4, 25], [3, 29], [4, 28], [1, 29], [1, 27]]
609	[[3, 25]]	[[6, 26], [1, 25], [6, 28], [3, 24], [3, 30], [3, 28], [1, 29], [1, 27]]
610	[[3, 25]]	[[5, 25], [1, 24], [5, 27], [3, 23], [3, 30], [3, 27], [1, 29], [1, 26]]
611	[[3, 24]]	[[5, 24], [1, 24], [5, 26], [3, 23], [4, 29], [3, 27], [1, 28], [1, 26]]
612	[[3, 23]]	[[5, 23], [1, 23], [5, 26], [3, 22], [5, 28], [3, 26], [2, 28], [1, 26]]
613	[[3, 22]]	[[5, 22], [1, 22], [5, 25], [3, 21], [5, 27], [3, 25], [3, 27], [1, 25]]
614	[[3, 21]]	[[6, 21], [1, 21], [5, 24], [3, 20], [6, 26], [3, 24], [2, 27], [1, 24]]
615	[[3, 20]]	[[5, 20], [1, 20], [5, 23], [3, 19], [6, 25], [3, 23], [3, 26], [1, 23]]
616	[[3, 19]]	[[5, 19], [1, 19], [5, 22], [3, 18], [6, 24], [3, 22], [2, 25], [1, 22]]
617	[[3, 18]]	[[5, 18], [1, 18], [5, 21], [3, 17], [5, 23], [3, 21], [3, 24], [1, 21]]
618	[[3, 17]]	[[5, 17], [1, 17], [5, 20], [3, 16], [6, 22], [3, 20], [3, 23], [1, 20]]
619	[[3, 16]]	[[5, 16], [1, 16], [5, 19], [3, 15], [5, 21], [3, 20], [2, 22], [1, 19]]
620	[[3, 16]]	[[6, 15], [1, 15], [5, 18], [3, 14], [5, 20], [3, 20], [2, 22], [1, 18]]
621	[[3, 15]]	[[5, 15], [1, 15], [5, 17], [3, 14], [5, 20], [3, 19], [1, 21], [1, 17]]
622	[[3, 14]]	[[5, 14], [1, 14], [4, 17], [3, 13], [6, 19], [3, 19], [1, 20], [1, 16]]
623	[[3, 13]]	[[5, 13], [1, 13], [5, 16], [3, 12], [5, 18], [3, 18], [1, 19], [1, 15]]
624	[[3, 12]]	[[5, 12], [1, 12], [4, 15], [3, 11], [6, 17], [3, 17], [1, 18], [1, 14]]
625	[[3, 11]]	[[5, 11], [1, 11], [5, 14], [3, 10], [6, 16], [3, 16], [1, 18], [1, 13]]
626	[[3, 10]]	[[5, 10], [1, 10], [4, 13], [3, 9], [5, 15], [3, 15], [2, 17], [1, 12]]
627	[[3, 9]]	[[5, 9], [1, 9], [4, 12], [3, 8], [5, 14], [3, 14], [1, 16], [1, 11]]
628	[[3, 8]]	[[5, 8], [1, 8], [5, 11], [3, 7], [5, 13], [3, 13], [1, 15], [1, 10]]
629	[[3, 7]]	[[5, 7], [1, 7], [4, 10], [3, 6], [5, 12], [3, 12], [1, 14], [1, 10]]
630	[[3, 7]]	[[5, 6], [1, 6], [4, 9], [3, 5], [6, 11], [3, 12], [1, 13], [1, 9]]
631	[[3, 6]]	[[5, 6], [1, 6], [4, 9], [3, 5], [6, 10], [3, 11], [1, 12], [1, 9]]
632	[[3, 5]]	[[5, 5], [1, 5], [5, 8], [3, 4], [5, 10], [3, 10], [1, 11], [2, 8]]
633	[[3, 4]]	[[5, 4], [1, 4], [4, 7], [3, 3], [6, 9], [3, 10], [1, 10], [1, 7]]
634	[[3, 3]]	[[5, 3], [1, 3], [4, 6], [3, 2], [5, 8], [3, 9], [1, 9], [2, 6]]
635	[[4, 3]]	[[5, 2], [1, 2], [4, 5], [3, 2], [4, 7], [3, 9], [1, 8], [1, 5]]
636	[[4, 2]]	[[5, 1], [1, 2], [4, 5], [3, 1], [4, 7], [3, 9], [2, 7], [1, 5]]
637	[[4, 1]]	[[5, 1], [1, 1], [5, 4], [3, 1], [5, 6], [4, 8], [3, 6], [2, 4]]
638	[[5, 1]]	[[6, 2], [1, 1], [4, 3], [2, 2], [5, 5], [5, 7], [3, 6], [2, 4]]
639	[[5, 2]]	[[7, 1], [1, 1], [4, 3], [3, 1], [6, 4], [6, 6], [4, 5], [2, 3]]
640	[[5, 2]]	[[7, 1], [1, 1], [4, 3], [3, 1], [6, 4], [6, 6], [4, 5], [2, 3]]
641	[[5, 3]]	[[7, 1], [1, 1], [4, 3], [3, 1], [6, 4], [6, 6], [4, 5], [2, 3]]
642	[[5, 4]]	[[6, 1], [1, 1], [3, 4], [3, 1], [7, 3], [6, 5], [5, 6], [1, 3]]
643	[[5, 5]]	[[6, 1], [1, 1], [3, 5], [4, 2], [7, 3], [7, 6], [5, 6], [1, 4]]
644	[[5, 6]]	[[6, 1], [2, 2], [3, 6], [5, 3], [7, 4], [7, 6], [5, 7], [1, 5]]
645	[[5, 7]]	[[7, 2], [3, 3], [3, 7], [5, 4], [7, 4], [7, 7], [5, 8], [1, 6]]
646	[[5, 8]]	[[6, 2], [3, 4], [3, 8], [5, 5], [7, 5], [7, 8], [5, 9], [1, 6]]
647	[[5, 9]]	[[6, 3], [3, 5], [3, 9], [5, 6], [7, 6], [8, 9], [5, 10], [1, 7]]
648	[[5, 10]]	[[6, 4], [3, 6], [3, 10], [5, 7], [7, 7], [7, 10], [5, 11], [2, 8]]
649	[[5, 11]]	[[6, 5], [3, 6], [3, 11], [5, 8], [7, 8], [7, 11], [5, 12], [3, 9]]
650	[[5, 11]]	[[6, 6], [3, 7], [3, 12], [5, 9], [7, 9], [7, 12], [5, 13], [3, 10]]
651	[[5, 12]]	[[6, 7], [3, 8], [3, 12], [5, 9], [7, 10], [7, 12], [5, 13], [3, 10]]
652	[[5, 13]]	[[7, 8], [3, 8], [3, 13], [5, 9], [7, 10], [7, 13], [5, 14], [3, 11]]
653	[[5, 14]]	[[7, 8], [3, 9], [3, 14], [5, 10], [7, 11], [7, 14], [4, 15], [3, 12]]
654	[[5, 15]]	[[7, 9], [3, 10], [2, 15], [5, 11], [7, 12], [7, 15], [5, 16], [3, 13]]
655	[[5, 16]]	[[8, 10], [3, 11], [2, 16], [5, 12], [7, 13], [7, 16], [5, 17], [3, 14]]
656	[[5, 17]]	[[7, 11], [3, 11], [3, 17], [5, 13], [7, 14], [7, 17], [5, 18], [3, 15]]
657	[[5, 18]]	[[7, 12], [3, 12], [3, 18], [5, 14], [7, 15], [7, 18], [5, 19], [3, 16]]
658	[[5, 19]]	[[7, 13], [3, 13], [3, 19], [5, 15], [7, 16], [7, 19], [5, 20], [3, 17]]
659	[[5, 20]]	[[7, 14], [3, 14], [3, 20], [5, 16], [7, 17], [7, 20], [5, 21], [3, 18]]
660	[[5, 20]]	[[7, 15], [3, 15], [3, 21], [5, 17], [7, 18], [7, 21], [6, 22], [3, 19]]
661	[[5, 21]]	[[7, 16], [3, 16], [3, 21], [5, 18], [7, 18], [7, 21], [5, 22], [3, 19]]
662	[[5, 22]]	[[6, 16], [3, 17], [3, 22], [5, 19], [7, 19], [7, 22], [5, 23], [3, 20]]
663	[[5, 23]]	[[6, 17], [3, 18], [3, 23], [5, 20], [7, 20], [7, 23], [5, 24], [3, 21]]
664	[[5, 24]]	[[6, 18], [3, 19], [3, 24], [5, 20], [7, 21], [7, 24], [5, 25], [3, 22]]
665	[[5, 25]]	[[7, 19], [3, 20], [2, 25], [5, 21], [7, 22], [7, 25], [5, 26], [3, 23]]
666	[[5, 26]]	[[7, 20], [3, 21], [3, 26], [5, 22], [7, 23], [7, 26], [5, 27], [3, 24]]
667	[[5, 27]]	[[7, 21], [3, 22], [3, 27], [5, 23], [7, 24], [7, 27], [5, 28], [3, 25]]
668	[[5, 28]]	[[7, 22], [2, 23], [3, 28], [5, 24], [7, 25], [7, 28], [5, 29], [3, 26]]
669	[[5, 29]]	[[7, 23], [3, 24], [3, 29], [5, 25], [8, 26], [7, 29], [5, 30], [3, 27]]
670	[[5, 29]]	[[7, 24], [3, 25], [3, 30], [5, 26], [7, 27], [7, 30], [5, 30], [3, 28]]
671	[[4, 29]]	[[7, 25], [3, 26], [3, 30], [5, 27], [7, 27], [7, 30], [5, 30], [3, 28]]
672	[[4, 30]]	[[6, 25], [3, 26], [2, 30], [5, 27], [7, 28], [7, 30], [5, 30], [2, 28]]
673	[[4, 29]]	[[5, 25], [3, 26], [2, 30], [4, 28], [7, 28], [7, 30], [6, 29], [2, 28]]
674	[[5, 29]]	[[5, 26], [3, 26], [2, 30], [4, 28], [8, 29], [7, 30], [6, 28], [2, 28]]
